Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1;1;1.0721;1;
2;1;1;1.0726;1;
3;1;1;1.0729;1;
4;1;1;1.0732;1;
5;1;1;1.0733;1;
6;1;1;1.0734;1;
