block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
136;nbody_omp;nbody_omp.c:68-81;98.92;19.46;19.34;19.41;19.45;0.22901996970177;8;
143;nbody_omp;nbody_omp.c:85-87;0.48;0.09;0.06;0.09;0.12;0.11280761659145;8;
140;nbody_omp;nbody_omp.c:68-81;0.25;0.05;0.02;0.05;0.07;0.091913402080536;8;
133;nbody_omp;nbody_omp.c:61-65;0.06;0.01;0.01;0.03;0.06;0.13033045828342;3;
142;nbody_omp;nbody_omp.c:81-81;0.04;0.01;0;0.01;0.02;0.033228330314159;5;
138;nbody_omp;nbody_omp.c:68-81;0.02;0;0;0.01;0.01;0.025477698072791;3;
109;nbody_omp;nbody_omp.c:94-96;0.02;0;0;0;0;3.2204094168264e-05;5;
160;nbody_omp;nbody_omp.c:29-30;0.01;0;0.01;0.01;0.01;0;1;
135;nbody_omp;nbody_omp.c:63-65;0.01;0;0;0;0;9.1906467787339e-06;2;
159;nbody_omp;nbody_omp.c:28-29;0;0;0;0;0;0;1;
163;nbody_omp;nbody_omp.c:33-34;0;0;0;0;0;0;1;
137;nbody_omp;nbody_omp.c:63-63;0;0;0;0;0;0;1;
168;nbody_omp;nbody_omp.c:25-40;0;0;0;0;0;0;1;
