Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.09;93.51;0.2;23466.97;6.1;0.03;0.01;0.01;0.03;19.62;0;0.01;
knl01;_ALL;_ALL;0.09;93.51;0.2;23466.97;6.1;0.03;0.01;0.01;0.03;19.62;0;0.01;
knl01;18840;_ALL;0.1;93.51;0.13;11728.8;6.16;0.03;0.02;0.02;0.03;19.57;0;0.01;
knl01;18840;18840;0.08;90.47;0.38;3913.94;8.79;0.08;0.05;0.05;0.08;19.57;0;0.03;
knl01;18840;19354;0.18;93.99;0;3908.93;5.83;0;0;0;0;19.54;0;0;
knl01;18840;19356;0.05;96.08;0;3905.94;3.87;0;0;0;0;19.53;0;0;
knl01;18841;_ALL;0.09;93.5;0.28;11738.17;6.04;0.04;0;0.01;0.03;19.62;0;0.02;
knl01;18841;18841;0.15;90.54;0.84;3923.05;8.18;0.13;0;0.03;0.08;19.62;0;0.05;
knl01;18841;19355;0.05;94.31;0;3904.06;5.64;0;0;0;0;19.52;0;0;
knl01;18841;19357;0.05;95.65;0;3911.05;4.3;0;0;0;0;19.56;0;0;
