function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;24.57;3.33;1.77;2.62;3.61;2.3491179943085;11;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;21.15;2.86;1.55;2.26;3.1;1.9277260303497;11;"100,0,0,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:40-460;18.35;2.49;1.34;1.96;2.7;1.9326763153076;11;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-355;15.27;2.07;1.01;1.63;2.28;1.7457609176636;11;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-356;10.02;1.36;0.7;1.07;1.54;1.2236843109131;11;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;8.46;1.15;0.09;0.9;1.59;9.1552352905273;11;"0,0,100,0,0,0,0,0,0,0";
28;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:37-150;1.37;0.19;0.08;0.15;0.21;0.172891035676;11;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face;exch_qbc.f90:134-169;0.19;0.03;0.01;0.02;0.03;0.052967589348555;11;"100,0,0,0,0,0,0,0,0,0";
23;lu-mz.A.x;exact;exact.f90:4-52;0.14;0.02;0;0.02;0.03;0.037874739617109;11;"100,0,0,0,0,0,0,0,0,0";
26;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:41-454;0.13;0.02;0;0.01;0.02;0.025613097473979;11;"100,0,0,0,0,0,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.08;0.01;0;0.01;0.03;0.078241527080536;8;"0,0,100,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.06;0.01;0;0.01;0.02;0.04135262593627;8;"0,0,38.461538461538,0,61.538461538462,0,0,0,0,0";
32;lu-mz.A.x;copy_y_face;exch_qbc.f90:96-131;0.05;0.01;0;0.01;0.02;0.071794107556343;7;"100,0,0,0,0,0,0,0,0,0";
589;libc-2.31.so;__libc_free;;0.02;0;0;0;0;0.010342109017074;5;"0,0,0,0,0,0,0,0,100,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.02;0;0;0.01;0.01;0.015394860878587;4;"0,0,0,0,0,100,0,0,0,0";
24;lu-mz.A.x;setiv_._omp_fn.0;setiv.f90:33-57;0.02;0;0;0;0;0.01268744468689;5;"100,0,0,0,0,0,0,0,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.02;0;0;0.01;0.01;0.048274233937263;3;"0,0,100,0,0,0,0,0,0,0";
48;lu-mz.A.x;error_._omp_fn.0;error.f90:32-50;0.01;0;0;0;0;0.013247784227133;3;"100,0,0,0,0,0,0,0,0,0";
11;lu-mz.A.x;MAIN__._omp_fn.0;lu.f90:137-404;0.01;0;0;0;0;0.013537557795644;3;"100,0,0,0,0,0,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.01;0;0;0;0;0.016220331192017;2;"0,0,0,0,0,0,0,0,100,0";
240;libgomp.so.1.0.0;omp_in_final;;0.01;0;0;0;0;0.016542870551348;2;"0,0,100,0,0,0,0,0,0,0";
45;lu-mz.A.x;sync_init;syncs.f90:4-29;0.01;0;0;0;0;0.016443436965346;2;"100,0,0,0,0,0,0,0,0,0";
205;libgomp.so.1.0.0;GOMP_parallel;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
111;libgomp.so.1.0.0;GOMP_barrier;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
107;libgomp.so.1.0.0;.plt.got@start;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
38;lu-mz.A.x;rhs;rhs.f90:5-465;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
36;lu-mz.A.x;exch_qbc;exch_qbc.f90:1-93;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
29;lu-mz.A.x;ssor;ssor.f90:4-163;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
