name;time_p;time_s;cpi_ratio;
/users/user2236/lbm_opt/target/Compare/binaries/lbm;93.44;3.49;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;4.97;0.19;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;1.45;0.05;;
kernel;0.07;0;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.07;0;;
