Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.55;93.44;4.97;1448;0.07;0.14;0.07;0.41;0.28;3.73;0;0.07;
knl06;_ALL;_ALL;0.55;93.44;4.97;1448;0.07;0.14;0.07;0.41;0.28;3.73;0;0.07;
knl06;2175083;_ALL;0.57;97.43;0.71;701;0.14;0.14;0.14;0.29;0.43;3.5;0;0.14;
knl06;2175083;2175083;0.57;97.43;0.71;701;0.14;0.14;0.14;0.29;0.43;3.5;0;0.14;
knl06;2175084;_ALL;0.54;89.69;8.97;747;0;0.13;0;0.54;0.13;3.73;0;0;
knl06;2175084;2175084;0.54;89.69;8.97;747;0;0.13;0;0.54;0.13;3.73;0;0;
