function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;46.82;1.75;1.68;1.7;1.71;2.6923675537109;2;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;43.58;1.63;1.57;1.58;1.59;2.4486308097839;2;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;4.07;0.15;0.01;0.15;0.28;4.9983310699463;2;"0,100,0,0,0,0,0,0,0,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;1.8;0.07;0.04;0.06;0.08;0.70137238502502;2;"100,0,0,0,0,0,0,0,0,0";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.69;0.03;0.05;0.05;0.05;0;1;"100,0,0,0,0,0,0,0,0,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.55;0.02;0.02;0.02;0.02;0.024846747517586;2;"100,0,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.48;0.02;0.01;0.02;0.02;0.11950646340847;2;"0,0,0,0,100,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.41;0.02;0;0.01;0.02;0.37242713570595;2;"0,100,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;0.35;0.01;0.02;0.02;0.02;0;1;"0,100,0,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.28;0.01;0.01;0.01;0.01;0.012423373758793;2;"0,0,0,0,0,0,0,0,100,0";
1905;libc-2.31.so;__nss_database_lookup;;0.14;0.01;0;0;0;0.0062116868793964;2;"0,0,0,0,0,0,0,0,0,100";
546;libc-2.31.so;_IO_str_pbackfail;;0.14;0.01;0;0;0;0.0062116868793964;2;"0,0,0,0,0,0,100,0,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.14;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,100,0,0,0";
589;libc-2.31.so;__libc_free;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,100,0";
588;libc-2.31.so;__libc_malloc;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,100,0";
30;libmpich.so.12.1.8;openat@plt;;0.07;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.07;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.07;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";
393;libmpich.so.12.1.8;MPI_Recv;;0.07;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
349;libc-2.31.so;__isoc99_sscanf;;0.07;0;0;0;0;0;1;"0,0,0,0,0,0,0,100,0,0";
202;libgomp.so.1.0.0;GOMP_doacross_ull_wait;;0.07;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
