name;time_p;time_s;cpi_ratio;
/users/user2207/lbm_opt/target/multi/binaries/lbm;98.91;6.78;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;0.8;0.05;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;0.22;0.01;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.07;0;;
