Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.29;98.91;0.29;1371;0.07;0;0.07;0.15;0.15;6.85;0;0.07;
knl06;_ALL;_ALL;0.29;98.91;0.29;1371;0.07;0;0.07;0.15;0.15;6.85;0;0.07;
knl06;2166893;_ALL;0.29;98.91;0.29;1371;0.07;0;0.07;0.15;0.15;6.85;0;0.07;
knl06;2166893;2166893;0.29;98.91;0.29;1371;0.07;0;0.07;0.15;0.15;6.85;0;0.07;
