Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.06;95.26;0;23624.88;4.64;0;0;0.01;0;7.4;0;0.03;
knl01;_ALL;_ALL;0.06;95.26;0;23624.88;4.64;0;0;0.01;0;7.4;0;0.03;
knl01;16464;_ALL;0.06;95.26;0;23624.88;4.64;0;0;0.01;0;7.4;0;0.03;
knl01;16464;16726;0.07;96.15;0;1480.99;3.71;0;0;0;0;7.4;0;0.07;
knl01;16464;16730;0.07;96.08;0;1477.99;3.86;0;0;0;0;7.39;0;0;
knl01;16464;16723;0.14;97.9;0;1473.99;1.97;0;0;0;0;7.37;0;0;
knl01;16464;16725;0;94.3;0;1472.99;5.7;0;0;0;0;7.36;0;0;
knl01;16464;16464;0;95.53;0;1476.99;4.4;0;0;0;0;7.38;0;0.07;
knl01;16464;16731;0.07;94.99;0;1477.99;4.87;0;0;0;0;7.39;0;0.07;
knl01;16464;16721;0.07;94.44;0;1474.99;5.49;0;0;0;0;7.37;0;0;
knl01;16464;16728;0.07;94.98;0;1473.99;4.95;0;0;0;0;7.37;0;0;
knl01;16464;16724;0.14;96.75;0;1477.99;3.11;0;0;0;0;7.39;0;0;
knl01;16464;16732;0.07;94.51;0;1474.99;5.42;0;0;0;0;7.37;0;0;
knl01;16464;16729;0.07;97.23;0;1478.99;2.7;0;0;0;0;7.39;0;0;
knl01;16464;16734;0.14;96.62;0;1477.99;3.25;0;0;0;0;7.39;0;0;
knl01;16464;16735;0;92.49;0;1477.99;7.31;0;0;0.14;0;7.39;0;0.07;
knl01;16464;16733;0;91.19;0;1474.99;8.68;0;0;0.07;0;7.37;0;0.07;
knl01;16464;16727;0.14;94.11;0;1475.99;5.76;0;0;0;0;7.38;0;0;
knl01;16464;16722;0;96.82;0;1475.99;3.12;0;0;0;0;7.38;0;0.07;
