block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
488;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;10.01;0.11;0.07;0.11;0.18;3.1998908519745;32;
368;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.21;0.01;0;0.01;0.06;1.2796041965485;29;
376;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.02;0.01;0;0.01;0.03;0.6625155210495;29;
372;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.93;0.01;0;0.01;0.06;1.0303180217743;27;
370;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.92;0.01;0;0.01;0.03;0.62970322370529;26;
382;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.87;0.01;0;0.01;0.04;0.83767235279083;26;
369;lbm;lbm_phys.c:236-241;0.85;0.01;0;0.01;0.03;0.579769551754;26;
380;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.8;0.01;0;0.01;0.02;0.56076675653458;26;
378;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.73;0.01;0;0.01;0.03;0.77140325307846;25;
374;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.72;0.01;0;0.01;0.02;0.67024284601212;25;
371;lbm;lbm_phys.c:236-241;0.66;0.01;0;0.01;0.02;0.44472378492355;24;
367;lbm;lbm_phys.c:236-241;0.64;0.01;0;0.01;0.02;0.47134664654732;24;
339;lbm;lbm_phys.c:239-241;0.51;0.01;0;0.01;0.03;0.78346884250641;20;
375;lbm;lbm_phys.c:236-241;0.51;0.01;0;0.01;0.02;0.48003682494164;20;
377;lbm;lbm_phys.c:236-241;0.49;0.01;0;0.01;0.02;0.38133466243744;22;
379;lbm;lbm_phys.c:236-241;0.48;0.01;0;0.01;0.02;0.36981174349785;18;
373;lbm;lbm_phys.c:236-241;0.44;0;0;0.01;0.02;0.5826895236969;18;
443;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:89-95,lbm_phys.c:39-59;0.23;0;0.08;0.08;0.08;0;1;
286;lbm;lbm_init.c:51-58,lbm_phys.c:98-145,lbm_struct.h:130-148;0.18;0;0;0;0.01;0.081648081541061;13;
409;lbm;lbm_struct.h:148-148,lbm_phys.c:191-192;0.16;0;0;0.01;0.01;0.19736847281456;9;
396;lbm;lbm_struct.h:148-148,lbm_phys.c:192-192;0.11;0;0;0;0.01;0.0049623185768723;8;
341;lbm;lbm_phys.c:239-241;0.1;0;0;0;0.01;0.0035910110455006;7;
381;lbm;lbm_phys.c:236-236;0.1;0;0;0.01;0.01;0.18179306387901;6;
366;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.08;0;0;0;0;0.11939477920532;6;
333;lbm;lbm_phys.c:234-236;0.07;0;0;0;0.01;0.0047766105271876;5;
337;lbm;lbm_struct.h:130-130,lbm_phys.c:238-238;0.04;0;0;0;0;0.0030058450065553;3;
415;lbm;lbm_phys.c:191-191;0.04;0;0;0;0;0.0040586399845779;3;
417;lbm;lbm_phys.c:192-192;0.04;0;0;0;0.01;0.16762678325176;3;
343;lbm;lbm_phys.c:239-241;0.03;0;0;0;0.01;0.0057395156472921;2;
112;lbm;main.c:203-203;0.03;0;0;0;0;0.0041720955632627;2;
407;lbm;lbm_phys.c:192-192;0.03;0;0;0;0;0.002818486187607;2;
302;lbm;lbm_init.c:27-27;0.01;0;0;0;0;0;1;
338;lbm;lbm_struct.h:130-130,lbm_phys.c:236-236;0.01;0;0;0;0;0;1;
111;lbm;lbm_struct.h:139-139,lbm_comm.c:162-163;0.01;0;0;0;0;0;1;
287;lbm;lbm_init.c:51-51;0.01;0;0;0;0;0;1;
336;lbm;lbm_phys.c:233-233;0.01;0;0.01;0.01;0.01;0;1;
408;lbm;lbm_struct.h:130-130,lbm_phys.c:123-129;0.01;0;0;0;0;0;1;
405;lbm;lbm_phys.c:191-191;0.01;0;0;0;0;0;1;
413;lbm;lbm_phys.c:192-192;0.01;0;0;0;0;0;1;
100;lbm;lbm_phys.c:187-187;0.01;0;0.01;0.01;0.01;0;1;
411;lbm;lbm_phys.c:192-192;0.01;0;0;0;0;0;1;
383;lbm;lbm_phys.c:233-233;0.01;0;0;0;0;0;1;
365;lbm;lbm_phys.c:236-236;0.01;0;0;0;0;0;1;
487;lbm;lbm_phys.c:219-219;0.01;0;0;0;0;0;1;
