function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;69.2;0.78;;;;;;"0,100,0,0,0,0,0,0,0,0";
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;7.59;0.08;;;;;;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;7.14;0.08;;;;;;"100,0,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;6.7;0.07;;;;;;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;2.68;0.03;;;;;;"0,16.66666759823,0,0,83.33333240177,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.89;0.01;;;;;;"0,0,0,0,0,0,0,0,0,100";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.89;0.01;;;;;;"0,100,0,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.89;0.01;;;;;;"0,50,0,0,50,0,0,0,0,0";
1063;libc-2.31.so;__poll;;0.45;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
1018;libc-2.31.so;__read;;0.45;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.45;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
588;libc-2.31.so;__libc_malloc;;0.45;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
518;libc-2.31.so;_IO_default_xsputn;;0.45;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
393;libmpich.so.12.1.8;MPI_Recv;;0.45;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
349;libc-2.31.so;__isoc99_sscanf;;0.45;0;;;;;;"0,0,0,0,0,0,0,100,0,0";
265;libc-2.31.so;strtoul;;0.45;0;;;;;;"0,0,0,0,0,0,0,100,0,0";
50;libmpich.so.12.1.8;__popcountdi2@plt;;0.45;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
