name;time_p;time_s;cpi_ratio;
/users/user2236/lbm_opt/target/Compare/binaries/lbm;71.34;1.07;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;23.24;0.35;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;4.83;0.07;;
kernel;0.3;0;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.21;0;;
/usr/lib/x86_64-linux-gnu/ld-2.31.so;0.04;0;;
/usr/lib/x86_64-linux-gnu/libgcc_s.so.1;0.04;0;;
