Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.5;1.4691;1.7315;1.5366;
2;1.5885;2.6822;6.4005;2.0836;
3;1.5993;2.7104;7.1007;2.1298;
4;1.6053;2.719;7.2392;2.1414;
5;1.6053;2.72;7.3648;2.1433;
6;1.6053;2.72;7.3996;2.1433;
7;1.6053;2.72;7.4095;2.1433;
