block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
146;nbody_mpi;nbody_mpi.c:45-61;99.09;132.95;132.95;132.95;132.95;0;1;
163;nbody_mpi;nbody_mpi.c:35-67;0.41;0.55;0.55;0.55;0.55;0;1;
152;nbody_mpi;nbody_mpi.c:45-45;0.22;0.29;0.29;0.29;0.29;0;1;
150;nbody_mpi;nbody_mpi.c:48-61;0.08;0.11;0.11;0.11;0.11;0;1;
141;nbody_mpi;nbody_mpi.c:41-45;0.04;0.05;0.05;0.05;0.05;0;1;
148;nbody_mpi;nbody_mpi.c:45-61;0.03;0.03;0.03;0.03;0.03;0;1;
181;nbody_mpi;nbody_mpi.c:72-77;0.01;0.01;0.01;0.01;0.01;0;1;
153;nbody_mpi;nbody_mpi.c:45-45;0;0;0;0;0;0;1;
22;nbody_mpi;nbody_mpi.c:130-131;0;0;0;0;0;0;1;
147;nbody_mpi;nbody_mpi.c:45-45;0;0;0;0;0;0;1;
24;nbody_mpi;nbody_mpi.c:132-135;0;0;0;0;0;0;1;
26;nbody_mpi;nbody_mpi.c:136-137;0;0;0;0;0;0;1;
