loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
163;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;24.6;9.9;8.28;9.03;10.45;1.2229068279266;3;
156;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;20.26;8.16;6.92;7.43;8.32;0.39882606267929;3;
160;lu-mz.A.x;jacu;43;jacu.f90:43-348;Innermost;12.41;5;4.33;4.55;4.94;0.12452876567841;3;
152;lu-mz.A.x;jacld;41;jacld.f90:39-349;Innermost;10.13;4.08;3.44;3.72;4.16;0.26527526974678;3;
154;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.56;1.03;0.84;0.94;1.12;0.19111266732216;3;
158;lu-mz.A.x;jacu;43;jacu.f90:38-348;Innermost;2.36;0.95;0.75;0.87;0.96;0.18921360373497;3;
161;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;2.13;0.86;0.69;0.78;0.88;0.12927018105984;3;
115;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:186-454;InBetween;1.98;0.8;0.63;0.73;0.86;0.17459623515606;3;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;Innermost;1.74;0.7;0.58;0.64;0.72;0.060466200113297;3;
134;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-223;Innermost;1.62;0.65;0.52;0.59;0.72;0.16726586222649;3;
132;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:199-205;Innermost;1.51;0.61;0.49;0.55;0.66;0.12710303068161;3;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:117-141;Innermost;1.19;0.48;0.4;0.44;0.49;0.045108232647181;3;
118;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:392-416;Innermost;1.09;0.44;0.33;0.4;0.45;0.11425641179085;3;
130;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:252-281;Innermost;0.94;0.38;0.29;0.35;0.38;0.096396327018738;3;
143;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:159-166;Innermost;0.91;0.37;0.24;0.33;0.42;0.1795456558466;3;
129;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:300-307;Innermost;0.87;0.35;0.3;0.32;0.36;0.026193415746093;3;
120;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:338-344;Innermost;0.81;0.33;0.27;0.3;0.34;0.041708905249834;3;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:91-114;Innermost;0.79;0.32;0.26;0.29;0.33;0.039118774235249;3;
133;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:208-217;Innermost;0.75;0.3;0.26;0.28;0.29;0.034898202866316;3;
117;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:434-441;Innermost;0.75;0.3;0.24;0.27;0.32;0.15896154940128;3;
135;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:228-249;Innermost;0.71;0.29;0.23;0.26;0.27;0.066480211913586;3;
138;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:84-87;Innermost;0.69;0.28;0.24;0.25;0.26;0.050630003213882;3;
122;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:367-389;Innermost;0.67;0.27;0.21;0.24;0.27;0.052144594490528;3;
127;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:198-381;InBetween;0.62;0.25;0.21;0.23;0.24;0.017651915550232;3;
98;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;Innermost;0.58;0.23;0.18;0.21;0.25;0.060266617685556;3;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-81;Innermost;0.56;0.23;0.2;0.21;0.21;0.039912521839142;3;
121;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:347-356;Innermost;0.5;0.2;0.17;0.18;0.2;0.070823758840561;3;
159;lu-mz.A.x;jacu;43;jacu.f90:38-355;Outermost;0.5;0.2;0.17;0.18;0.19;0.049427136778831;3;
93;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:37-143;InBetween;0.44;0.18;0.12;0.16;0.19;0.079761736094952;3;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-180;InBetween;0.31;0.13;0.09;0.12;0.14;0.096573062241077;3;
94;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:143-143;Innermost;0.28;0.11;0.1;0.1;0.11;0.014837753959;3;
126;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:362-454;Innermost;0.23;0.09;0.07;0.08;0.11;0.065324738621712;3;
153;lu-mz.A.x;jacld;41;jacld.f90:39-349;Outermost;0.12;0.05;0.03;0.04;0.06;0.031475950032473;3;
99;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;InBetween;0.09;0.03;0;0.03;0.05;0.065325699746609;3;
111;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:146-148;Innermost;0.07;0.03;0.02;0.03;0.03;0.014213263988495;3;
164;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.07;0.03;0.02;0.03;0.03;0.0090817017480731;3;
109;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:156-158;Innermost;0.07;0.03;0.02;0.02;0.03;0.015135124325752;3;
110;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:156-158;Outermost;0.05;0.02;0.01;0.02;0.03;0.023485325276852;3;
104;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:118-120;Innermost;0.05;0.02;0.01;0.02;0.03;0.016814555972815;3;
54;lu-mz.A.x;setiv_._omp_fn.0;24;setiv.f90:39-57;Innermost;0.04;0.02;0.01;0.01;0.02;0.014568055048585;3;
106;lu-mz.A.x;copy_y_face;32;exch_qbc.f90:108-110;Innermost;0.04;0.01;0;0.01;0.02;0.022976109758019;3;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;InBetween;0.03;0.01;0.01;0.01;0.02;0.020075565204024;2;
162;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.02;0.01;0;0.01;0.01;0.0074757025577128;3;
157;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.02;0.01;0.01;0.01;0.01;0.012730185873806;2;
74;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:227-230;Innermost;0.02;0.01;0.01;0.01;0.01;0.0026329439133406;2;
155;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.02;0.01;0.02;0.02;0.02;0;1;
112;lu-mz.A.x;copy_x_face;33;exch_qbc.f90:146-148;Outermost;0.01;0.01;0;0;0;0.0010999725200236;3;
95;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:94-122;Single;0.01;0.01;0;0;0;0.0010999725200236;3;
83;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:89-100;Innermost;0.01;0;0.01;0.01;0.01;0;1;
136;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-180;Outermost;0.01;0;0.01;0.01;0.01;0;1;
73;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:213-224;Innermost;0.01;0;0;0;0;0.0013164719566703;2;
71;lu-mz.A.x;erhs_._omp_fn.0;26;erhs.f90:261-285;Innermost;0.01;0;0;0;0;0.0013164719566703;2;
96;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:61-87;Single;0.01;0;0;0;0;0.0013759306166321;2;
171;lu-mz.A.x;error_._omp_fn.0;48;error.f90:39-43;Innermost;0.01;0;0;0;0;0.0013164719566703;2;
