Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.06;96.86;0;22017.85;3;0;0;0.03;0;40.26;0;0.05;
knl01;_ALL;_ALL;0.06;96.86;0;22017.85;3;0;0;0.03;0;40.26;0;0.05;
knl01;12966;_ALL;0.06;96.86;0;22017.85;3;0;0;0.03;0;40.26;0;0.05;
knl01;12966;13224;0.07;95.33;0;6961.97;4.47;0;0;0.06;0;34.81;0;0.07;
knl01;12966;12966;0.07;99.52;0;8052.9;0.32;0.01;0;0.02;0;40.26;0;0.05;
knl01;12966;13223;0.04;95.32;0;7002.97;4.61;0;0;0;0;35.01;0;0.03;
