Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;4.66;7.68;85.16;8120;0;1.8;0;0.27;0.09;10.54;0;0.34;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;_ALL;_ALL;4.66;7.68;85.16;8120;0;1.8;0;0.27;0.09;10.54;0;0.34;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35300;_ALL;4.73;7.93;85.22;2030;0;1.28;0;0.3;0.1;10.5;0;0.44;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35300;35311;0;0;0;1;0;0;0;0;100;0.03;0;0;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35300;35306;0;0;0;1;0;0;0;0;100;0.03;0;0;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35300;35300;4.73;7.94;85.31;2028;0;1.28;0;0.3;0;10.5;0;0.44;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35303;_ALL;3.3;7.54;86.55;2029;0;1.77;0;0.49;0.1;10.54;0;0.25;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35303;35303;3.31;7.55;86.63;2027;0;1.78;0;0.49;0;10.54;0;0.25;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35303;35310;0;0;0;1;0;0;0;0;100;0.03;0;0;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35303;35314;0;0;0;1;0;0;0;0;100;0.03;0;0;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35307;_ALL;6.35;7.43;83.46;2032;0;2.07;0;0.25;0.1;10.53;0;0.34;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35307;35307;6.35;7.43;83.51;2031;0;2.07;0;0.25;0.05;10.53;0;0.34;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35307;35315;0;0;0;1;0;0;0;0;100;0.03;0;0;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35312;_ALL;4.24;7.84;85.41;2029;0;2.07;0;0.05;0.05;10.53;0;0.34;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35312;35312;4.24;7.84;85.45;2028;0;2.07;0;0.05;0;10.53;0;0.35;
katia-VivoBook-ASUSLaptop-X415JAB-X415JA;35312;35318;0;0;0;1;0;0;0;0;100;0.03;0;0;
