Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.04;99.64;0;33452;0.29;0.02;0;0;0;10.51;0;0;
knl06;_ALL;_ALL;0.04;99.64;0;33452;0.29;0.02;0;0;0;10.51;0;0;
knl06;1989618;_ALL;0.04;99.64;0;33452;0.29;0.02;0;0;0;10.51;0;0;
knl06;1989618;1989618;0.19;99.1;0;2103;0.33;0.38;0;0;0;10.51;0;0;
knl06;1989618;1989917;0.05;99.62;0;2090;0.33;0;0;0;0;10.45;0;0;
knl06;1989618;1989909;0;99.67;0;2090;0.33;0;0;0;0;10.45;0;0;
knl06;1989618;1989914;0.05;99.57;0;2091;0.38;0;0;0;0;10.45;0;0;
knl06;1989618;1989907;0.05;99.86;0;2087;0.1;0;0;0;0;10.44;0;0;
knl06;1989618;1989915;0.05;99.62;0;2090;0.33;0;0;0;0;10.45;0;0;
knl06;1989618;1989912;0;99.62;0;2091;0.38;0;0;0;0;10.45;0;0;
knl06;1989618;1989920;0.05;99.76;0;2090;0.19;0;0;0;0;10.45;0;0;
knl06;1989618;1989913;0.05;99.67;0;2090;0.29;0;0;0;0;10.45;0;0;
knl06;1989618;1989921;0.1;99.62;0;2089;0.29;0;0;0;0;10.45;0;0;
knl06;1989618;1989910;0.05;99.57;0;2091;0.38;0;0;0;0;10.46;0;0;
knl06;1989618;1989918;0.05;99.57;0;2091;0.38;0;0;0;0;10.45;0;0;
knl06;1989618;1989911;0;99.67;0;2090;0.33;0;0;0;0;10.45;0;0;
knl06;1989618;1989919;0;99.76;0;2089;0.24;0;0;0;0;10.44;0;0;
knl06;1989618;1989908;0.05;99.86;0;2090;0.1;0;0;0;0;10.45;0;0;
knl06;1989618;1989916;0;99.71;0;2090;0.29;0;0;0;0;10.45;0;0;
