block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
488;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;20.59;0.17;;;;;;
339;lbm;lbm_phys.c:239-241;2.35;0.02;;;;;;
371;lbm;lbm_phys.c:236-241;2.35;0.02;;;;;;
376;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.35;0.02;;;;;;
370;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;2.35;0.02;;;;;;
367;lbm;lbm_phys.c:236-241;1.76;0.01;;;;;;
369;lbm;lbm_phys.c:236-241;1.76;0.01;;;;;;
378;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.76;0.01;;;;;;
368;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.76;0.01;;;;;;
375;lbm;lbm_phys.c:236-241;1.18;0.01;;;;;;
379;lbm;lbm_phys.c:236-241;1.18;0.01;;;;;;
382;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.18;0.01;;;;;;
337;lbm;lbm_struct.h:130-130,lbm_phys.c:238-238;0.59;0;;;;;;
364;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.59;0;;;;;;
373;lbm;lbm_phys.c:236-241;0.59;0;;;;;;
409;lbm;lbm_struct.h:148-148,lbm_phys.c:191-192;0.59;0;;;;;;
377;lbm;lbm_phys.c:236-241;0.59;0;;;;;;
381;lbm;lbm_phys.c:236-236;0.59;0;;;;;;
374;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.59;0;;;;;;
372;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.59;0;;;;;;
302;lbm;lbm_init.c:27-27;0.59;0;;;;;;
286;lbm;lbm_init.c:51-58,lbm_phys.c:98-145,lbm_struct.h:130-148;0.59;0;;;;;;
