function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;44;0.41;0.18;0.39;0.47;5.4820356369019;20;"0,100,0,0,0,0,0,0,0,0";
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;21.15;0.2;0.15;0.19;0.23;2.8668186664581;20;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;18.78;0.17;0.14;0.17;0.19;1.9734094142914;20;"100,0,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;3.03;0.03;0.01;0.03;0.04;1.2258410453796;19;"0,100,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;2.77;0.03;0;0.02;0.04;1.1534069776535;20;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;1.58;0.01;0;0.02;0.03;0.76793926954269;18;"0,17.857344829226,0,0,82.142655170774,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.91;0.01;0;0.01;0.02;0.6966570019722;16;"0,12.499536097929,0,0,0,0,0,0,87.500463902071,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;0.74;0.01;0;0.01;0.02;0.56375652551651;17;"100,0,0,0,0,0,0,0,0,0";
266;libc-2.31.so;__strtol_l;;0.57;0.01;0;0.01;0.01;0.42524427175522;13;"0,0,0,0,0,0,0,100,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.57;0.01;0;0.01;0.01;0.53107339143753;12;"0,0,0,0,0,100,0,0,0,0";
1016;libc-2.31.so;openat;;0.45;0;0;0.01;0.01;0.45561775565147;11;"0,0,0,0,0,0,100,0,0,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.45;0;0;0.01;0.01;0.21513803303242;14;"100,0,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.42;0;0;0.01;0.01;0.56104284524918;8;"0,6.6675261421528,0,0,0,0,0,0,0,93.332473857847";
518;libc-2.31.so;_IO_default_xsputn;;0.37;0;0;0.01;0.02;0.4060086607933;9;"0,0,0,0,0,0,100,0,0,0";
-1;kernel;unknown_kernel_region;;0.34;0;0;0.01;0.01;0.16681450605392;11;"0,49.999512615412,0,0,41.666467895684,8.3340194889037,0,0,0,0";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.31;0;0.05;0.05;0.05;0;1;"100,0,0,0,0,0,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.28;0;0;0;0.01;0.057921689003706;10;"0,0,0,0,0,0,0,0,100,0";
522;libc-2.31.so;_IO_enable_locks;;0.25;0;0;0.01;0.01;0.32180854678154;8;"0,0,0,0,0,0,100,0,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.23;0;0;0;0.01;0.017402905970812;8;"0,0,0,0,0,0,100,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.2;0;0;0;0;0.008795103058219;7;"0,0,100,0,0,0,0,0,0,0";
589;libc-2.31.so;__libc_free;;0.17;0;0;0;0;0.0054876166395843;6;"0,0,0,0,0,0,0,0,100,0";
1063;libc-2.31.so;__poll;;0.17;0;0;0.01;0.02;0.59065413475037;4;"0,0,0,0,0,0,100,0,0,0";
1;lbm;main;lbm_struct.h:139-139,stdio2.h:100-265,main.c:27-270,lbm_comm.c:14-264,lbm_phys.c:187-229,lbm_config.c:16-119,lbm_struct.c:14-45;0.14;0;0;0.01;0.01;0.28611475229263;4;"100,0,0,0,0,0,0,0,0,0";
265;libc-2.31.so;strtoul;;0.14;0;0;0.01;0.01;0.27988129854202;4;"0,0,0,0,0,0,0,100,0,0";
306;libc-2.31.so;cuserid;;0.14;0;0;0;0;0.011862224899232;5;"0,0,0,0,100,0,0,0,0,0";
349;libc-2.31.so;__isoc99_sscanf;;0.14;0;0;0.01;0.01;0.26631823182106;4;"0,0,0,0,0,0,0,100,0,0";
378;libc-2.31.so;_IO_ungetc;;0.11;0;0;0.01;0.01;0.31812390685081;3;"0,0,0,0,0,0,100,0,0,0";
357;libc-2.31.so;_IO_fgets;;0.11;0;0;0;0;0.013158347457647;4;"0,25.000581361415,0,0,0,0,74.999418638585,0,0,0";
