loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
191;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;41.76;0.9;;;;;;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;4.41;0.09;;;;;;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;3.48;0.07;;;;;;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;3.25;0.07;;;;;;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;2.55;0.05;;;;;;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.39;0.03;;;;;;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;0.93;0.02;;;;;;
172;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:65-65;Innermost;0.7;0.01;;;;;;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;0.7;0.01;;;;;;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.7;0.01;;;;;;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.7;0.01;;;;;;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.7;0.01;;;;;;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.46;0.01;;;;;;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.46;0.01;;;;;;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;0.46;0.01;;;;;;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;0.46;0.01;;;;;;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.23;0;;;;;;
88;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:129-153;Innermost;0.23;0;;;;;;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.23;0;;;;;;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.23;0;;;;;;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.23;0;;;;;;
103;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:71-100;Single;0.23;0;;;;;;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;0.23;0;;;;;;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.23;0;;;;;;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.23;0;;;;;;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;0.23;0;;;;;;
