function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
256;libgomp.so.1.0.0;omp_get_num_procs;;26.25;0.55;;;;;;"0,0,100,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;18.14;0.38;;;;;;"0,100,0,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:58-475;14.56;0.3;;;;;;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-357;11.22;0.23;;;;;;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-356;9.07;0.19;;;;;;"100,0,0,0,0,0,0,0,0,0";
44;lu-mz.A.x;buts;buts.f90:4-235;6.21;0.13;;;;;;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;3.58;0.07;;;;;;"100,0,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;1.43;0.03;;;;;;"0,0,0,0,100,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;1.43;0.03;;;;;;"0,100,0,0,0,0,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;1.19;0.02;;;;;;"0,0,100,0,0,0,0,0,0,0";
26;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:39-170;0.95;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
226;libgomp.so.1.0.0;GOMP_single_copy_end;;0.72;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
205;libgomp.so.1.0.0;GOMP_parallel;;0.72;0.01;;;;;;"0,0,100,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.48;0.01;;;;;;"0,100,0,0,0,0,0,0,0,0";
58;lu-mz.A.x;exchange_1;exchange_1.f90:5-147;0.48;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.24;0;;;;;;"0,0,0,0,0,0,0,0,0,100";
1016;libc-2.31.so;openat;;0.24;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.24;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.24;0;;;;;;"0,0,0,0,0,100,0,0,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.24;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.24;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
388;libmpich.so.12.1.8;MPI_Isend;;0.24;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
378;libc-2.31.so;_IO_ungetc;;0.24;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
366;libc-2.31.so;_IO_getline_info;;0.24;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
79;libmpich.so.12.1.8;poll@plt;;0.24;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
59;lu-mz.A.x;exchange_3;exchange_3.f90:5-171;0.24;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
47;lu-mz.A.x;sync_right;syncs.f90:111-125;0.24;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
36;lu-mz.A.x;exch_qbc;exch_qbc.f90:1-201;0.24;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
21;lu-mz.A.x;exact;exact.f90:4-52;0.24;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.24;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
