Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.09;82.84;0;25997.08;16.99;0;0;0.03;0;13.18;0;0.05;
knl01;_ALL;_ALL;0.09;82.84;0;25997.08;16.99;0;0;0.03;0;13.18;0;0.05;
knl01;16186;_ALL;0.09;82.84;0;25997.08;16.99;0;0;0.03;0;13.18;0;0.05;
knl01;16186;16455;0.06;81.11;0;1662;18.71;0;0;0.12;0;8.31;0;0;
knl01;16186;16445;0.06;81.17;0;1673;18.77;0;0;0;0;8.37;0;0;
knl01;16186;16446;0;81.63;0;1666.01;18.37;0;0;0;0;8.33;0;0;
knl01;16186;16186;0.15;99.24;0;2636.01;0.53;0;0;0.04;0;13.18;0;0.04;
knl01;16186;16452;0;81.89;0;1684.01;18.05;0;0;0;0;8.42;0;0.06;
knl01;16186;16448;0.12;81.22;0;1672;18.48;0;0;0.12;0;8.36;0;0.06;
knl01;16186;16443;0.18;80.52;0;1658.01;19.24;0;0;0.06;0;8.29;0;0;
knl01;16186;16450;0.06;81.48;0;1663.01;18.4;0;0;0;0;8.32;0;0.06;
knl01;16186;16453;0;80.91;0;1655;19.03;0;0;0;0;8.28;0;0.06;
knl01;16186;16451;0.06;79.84;0;1672;20.04;0;0;0;0;8.36;0;0.06;
knl01;16186;16449;0.06;80.71;0;1669;18.93;0;0;0.12;0;8.35;0;0.18;
knl01;16186;16456;0.12;80.65;0;1680.01;19.17;0;0;0;0;8.4;0;0.06;
knl01;16186;16454;0.12;80.4;0;1684.01;19.42;0;0;0;0;8.42;0;0.06;
knl01;16186;16444;0.24;81.29;0;1668.01;18.41;0;0;0;0;8.34;0;0.06;
knl01;16186;16447;0.06;81.09;0;1655;18.79;0;0;0;0;8.28;0;0.06;
