Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.0085;1.0201;1.0201;1.1717;
2;1.0088;1.0318;1.0394;1.1939;
3;1.0088;1.0368;1.0463;1.1969;
4;1.0088;1.0372;1.0496;1.1969;
5;1.0088;1.0372;1.0496;1.1969;
