Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;1.88;75.2;11.66;2814;0;8.14;0.39;0.82;1.28;1.19;0;0.64;
knl06;_ALL;_ALL;1.88;75.2;11.66;2814;0;8.14;0.39;0.82;1.28;1.19;0;0.64;
knl06;1985762;_ALL;2.14;68.8;22.65;234;0;4.27;0;0;1.28;1.17;0;0.85;
knl06;1985762;1985762;2.14;68.8;22.65;234;0;4.27;0;0;1.28;1.17;0;0.85;
knl06;1985763;_ALL;1.69;80.93;3.81;236;0;8.47;0;1.69;2.12;1.18;0;1.27;
knl06;1985763;1985763;1.69;80.93;3.81;236;0;8.47;0;1.69;2.12;1.18;0;1.27;
knl06;1985760;_ALL;0.86;76.82;12.88;233;0;6.87;0;0.86;0.86;1.17;0;0.86;
knl06;1985760;1985760;0.86;76.82;12.88;233;0;6.87;0;0.86;0.86;1.17;0;0.86;
knl06;1985761;_ALL;3.85;73.5;12.39;234;0;7.26;0.43;0.85;0.85;1.17;0;0.85;
knl06;1985761;1985761;3.85;73.5;12.39;234;0;7.26;0.43;0.85;0.85;1.17;0;0.85;
knl06;1985766;_ALL;1.28;72.77;12.34;235;0;10.21;0.85;0.43;1.7;1.18;0;0.43;
knl06;1985766;1985766;1.28;72.77;12.34;235;0;10.21;0.85;0.43;1.7;1.18;0;0.43;
knl06;1985764;_ALL;1.27;77.97;5.08;236;0;12.29;1.27;1.27;0.85;1.18;0;0;
knl06;1985764;1985764;1.27;77.97;5.08;236;0;12.29;1.27;1.27;0.85;1.18;0;0;
knl06;1985759;_ALL;2.14;69.66;19.23;234;0;5.56;0.43;1.28;1.28;1.17;0;0.43;
knl06;1985759;1985759;2.14;69.66;19.23;234;0;5.56;0.43;1.28;1.28;1.17;0;0.43;
knl06;1985757;_ALL;1.71;78.21;7.69;234;0;9.83;0;0.85;1.71;1.17;0;0;
knl06;1985757;1985757;1.71;78.21;7.69;234;0;9.83;0;0.85;1.71;1.17;0;0;
knl06;1985756;_ALL;1.7;74.04;13.19;235;0;8.51;0.43;0.85;0.85;1.18;0;0.43;
knl06;1985756;1985756;1.7;74.04;13.19;235;0;8.51;0.43;0.85;0.85;1.18;0;0.43;
knl06;1985758;_ALL;2.53;75.53;12.24;237;0;8.02;0;0.42;0.84;1.19;0;0.42;
knl06;1985758;1985758;2.53;75.53;12.24;237;0;8.02;0;0.42;0.84;1.19;0;0.42;
knl06;1985765;_ALL;2.14;76.92;8.97;234;0;7.69;0.85;0.85;1.71;1.17;0;0.85;
knl06;1985765;1985765;2.14;76.92;8.97;234;0;7.69;0.85;0.85;1.71;1.17;0;0.85;
knl06;1985767;_ALL;1.29;77.16;9.48;232;0;8.62;0.43;0.43;1.29;1.16;0;1.29;
knl06;1985767;1985767;1.29;77.16;9.48;232;0;8.62;0.43;0.43;1.29;1.16;0;1.29;
