Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1;1;1.004;1;
2;1;1;1.0078;1;
3;1;1;1.0112;1;
4;1;1;1.0143;1;
5;1;1;1.0169;1;
6;1;1;1.0195;1;
7;1;1;1.0219;1;
8;1;1;1.0243;1;
9;1;1;1.0263;1;
10;1;1;1.0279;1;
11;1;1;1.0283;1;
12;1;1;1.0288;1;
13;1;1;1.029;1;
14;1;1;1.0291;1;
15;1;1;1.0293;1;
