Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.13;65.33;1.71;74083.1;32.72;0.04;0.01;0.02;0.03;4.26;0;0.02;
knl01;_ALL;_ALL;0.13;65.33;1.71;74083.1;32.72;0.04;0.01;0.02;0.03;4.26;0;0.02;
knl01;30651;_ALL;0.12;42.25;4.91;8130.99;52.64;0.04;0;0;0.02;4.18;0;0.02;
knl01;30651;30651;0.6;36.68;47.67;837;14.22;0.36;0;0;0.24;4.18;0;0.24;
knl01;30651;30754;0.12;42.2;0;820;57.68;0;0;0;0;4.1;0;0;
knl01;30651;30815;0.25;45.83;0;816;53.92;0;0;0;0;4.08;0;0;
knl01;30651;30796;0;45.67;0;819;54.33;0;0;0;0;4.09;0;0;
knl01;30651;30673;0.12;39.24;0;818;60.64;0;0;0;0;4.09;0;0;
knl01;30651;30776;0;43.11;0;805;56.89;0;0;0;0;4.02;0;0;
knl01;30651;30823;0;47.31;0;818;52.69;0;0;0;0;4.09;0;0;
knl01;30651;30713;0;38.6;0;759;61.4;0;0;0;0;3.79;0;0;
knl01;30651;30694;0;41.88;0;819;58.12;0;0;0;0;4.09;0;0;
knl01;30651;30732;0.12;41.83;0;820;58.05;0;0;0;0;4.1;0;0;
knl01;30659;_ALL;0.23;78.61;0.32;8337.03;20.75;0.02;0.01;0.01;0.02;4.25;0;0.01;
knl01;30659;30810;0.12;76.14;0;834;23.74;0;0;0;0;4.17;0;0;
knl01;30659;30659;0.94;71.06;3.18;850;24;0.24;0.12;0.12;0.24;4.25;0;0.12;
knl01;30659;30819;0;88.07;0;830;11.93;0;0;0;0;4.15;0;0;
knl01;30659;30775;0;81.87;0;833;18.13;0;0;0;0;4.17;0;0;
knl01;30659;30693;0.36;78.58;0;831;21.06;0;0;0;0;4.16;0;0;
knl01;30659;30675;0.24;74.37;0;831;25.39;0;0;0;0;4.16;0;0;
knl01;30659;30712;0.12;75.66;0;834;24.22;0;0;0;0;4.17;0;0;
knl01;30659;30793;0;84.58;0;830;15.42;0;0;0;0;4.15;0;0;
knl01;30659;30733;0.12;76.68;0;832;23.2;0;0;0;0;4.16;0;0;
knl01;30659;30750;0.36;79.33;0;832;20.31;0;0;0;0;4.16;0;0;
knl01;30652;_ALL;0.13;73.39;0.64;8328.02;25.7;0.05;0.01;0.04;0.02;4.26;0;0.02;
knl01;30652;30802;0.12;84.83;0;824;15.05;0;0;0;0;4.12;0;0;
knl01;30652;30711;0.24;65.35;0;834;34.41;0;0;0;0;4.17;0;0;
knl01;30652;30652;0.47;56.17;6.23;851;35.72;0.47;0.12;0.35;0.24;4.26;0;0.24;
knl01;30652;30672;0;72.01;0;829;27.99;0;0;0;0;4.15;0;0;
knl01;30652;30778;0;75.87;0;833;24.13;0;0;0;0;4.17;0;0;
knl01;30652;30791;0.12;84.82;0;830;15.06;0;0;0;0;4.15;0;0;
knl01;30652;30746;0.24;77.44;0;829;22.32;0;0;0;0;4.15;0;0;
knl01;30652;30696;0;63.16;0;836;36.84;0;0;0;0;4.18;0;0;
knl01;30652;30761;0.12;79.04;0;830;20.84;0;0;0;0;4.15;0;0;
knl01;30652;30726;0;75.84;0;832;24.16;0;0;0;0;4.16;0;0;
knl01;30656;_ALL;0.1;61.54;1.52;8332.99;36.69;0.07;0;0.05;0.04;4.26;0;0;
knl01;30656;30774;0;77.75;0;827;22.25;0;0;0;0;4.13;0;0;
knl01;30656;30656;0.59;40.56;14.89;853;42.44;0.7;0;0.47;0.35;4.26;0;0;
knl01;30656;30691;0;67.27;0;825;32.73;0;0;0;0;4.12;0;0;
knl01;30656;30669;0;47.66;0;835;52.34;0;0;0;0;4.17;0;0;
knl01;30656;30760;0.12;67.94;0;836;31.94;0;0;0;0;4.18;0;0;
knl01;30656;30747;0;67.9;0;835;32.1;0;0;0;0;4.17;0;0;
knl01;30656;30731;0.24;74.33;0;826;25.42;0;0;0;0;4.13;0;0;
knl01;30656;30680;0;52.52;0;832;47.48;0;0;0;0;4.16;0;0;
knl01;30656;30718;0;61.1;0;833;38.9;0;0;0;0;4.16;0;0;
knl01;30656;30703;0;59.09;0;831;40.91;0;0;0;0;4.15;0;0;
knl01;30653;_ALL;0.17;71.58;0.66;8332.01;27.48;0.04;0.01;0.01;0.01;4.23;0;0.04;
knl01;30653;30814;0.24;82.15;0;829;17.61;0;0;0;0;4.15;0;0;
knl01;30653;30695;0.24;75.42;0;830;24.34;0;0;0;0;4.15;0;0;
knl01;30653;30795;0;72.32;0;831;27.68;0;0;0;0;4.16;0;0;
knl01;30653;30779;0;65.51;0;838;34.49;0;0;0;0;4.19;0;0;
knl01;30653;30653;0.83;71.48;6.51;845;20.12;0.36;0.12;0.12;0.12;4.23;0;0.36;
knl01;30653;30720;0;70.12;0;830;29.88;0;0;0;0;4.15;0;0;
knl01;30653;30671;0;61.41;0;837;38.59;0;0;0;0;4.19;0;0;
knl01;30653;30824;0;86.3;0;825;13.7;0;0;0;0;4.13;0;0;
knl01;30653;30763;0.12;64.91;0;835;34.97;0;0;0;0;4.18;0;0;
knl01;30653;30739;0.24;66.47;0;832;33.29;0;0;0;0;4.16;0;0;
knl01;30657;_ALL;0.14;77.55;0.59;8328.03;21.6;0.07;0;0;0.05;4.25;0;0;
knl01;30657;30699;0;72.27;0;833;27.73;0;0;0;0;4.17;0;0;
knl01;30657;30743;0;73;0;837;27;0;0;0;0;4.19;0;0;
knl01;30657;30679;0.12;77.2;0;829;22.68;0;0;0;0;4.15;0;0;
knl01;30657;30714;0.12;80.1;0;829;19.78;0;0;0;0;4.15;0;0;
knl01;30657;30772;0;79.88;0;830;20.12;0;0;0;0;4.15;0;0;
knl01;30657;30758;0.12;85.52;0;829;14.35;0;0;0;0;4.15;0;0;
knl01;30657;30730;0.12;83.13;0;830;16.75;0;0;0;0;4.15;0;0;
knl01;30657;30657;0.94;70.12;5.76;850;22;0.71;0;0;0.47;4.25;0;0;
knl01;30657;30690;0;79.9;0;831;20.1;0;0;0;0;4.16;0;0;
knl01;30657;30670;0;74.58;0;830;25.42;0;0;0;0;4.15;0;0;
knl01;30654;_ALL;0.08;70.69;0.72;8353;28.42;0;0.01;0.01;0.04;4.25;0;0.02;
knl01;30654;30722;0;75.63;0;829;24.37;0;0;0;0;4.14;0;0;
knl01;30654;30783;0;73.71;0;833;26.29;0;0;0;0;4.16;0;0;
knl01;30654;30825;0;86.25;0;829;13.75;0;0;0;0;4.14;0;0;
knl01;30654;30702;0;58.5;0;841;41.5;0;0;0;0;4.2;0;0;
knl01;30654;30744;0;65.48;0;840;34.52;0;0;0;0;4.2;0;0;
knl01;30654;30801;0;67.67;0;832;32.33;0;0;0;0;4.16;0;0;
knl01;30654;30681;0;71.6;0;831;28.4;0;0;0;0;4.15;0;0;
knl01;30654;30654;0.71;55.11;7.05;851;36.31;0;0.12;0.12;0.35;4.25;0;0.24;
knl01;30654;30765;0;72.22;0;835;27.78;0;0;0;0;4.17;0;0;
knl01;30654;30813;0.12;81.37;0;832;18.51;0;0;0;0;4.16;0;0;
knl01;30658;_ALL;0.11;38.01;5.72;7606.02;56.06;0;0.01;0.03;0.05;4.23;0;0.01;
knl01;30658;30790;0;46.09;0;703;53.91;0;0;0;0;3.52;0;0;
knl01;30658;30762;0.13;39.17;0;799;60.7;0;0;0;0;4;0;0;
knl01;30658;30803;0;44.38;0;712;55.62;0;0;0;0;3.56;0;0;
knl01;30658;30676;0;32.61;0;733;67.39;0;0;0;0;3.67;0;0;
knl01;30658;30736;0.12;41.21;0;808;58.66;0;0;0;0;4.04;0;0;
knl01;30658;30692;0;35.74;0;775;64.26;0;0;0;0;3.88;0;0;
knl01;30658;30777;0.14;42.68;0;731;57.18;0;0;0;0;3.66;0;0;
knl01;30658;30708;0;38.06;0;691;61.94;0;0;0;0;3.46;0;0;
knl01;30658;30658;0.47;23.4;51.42;846;23.76;0;0.12;0.24;0.47;4.23;0;0.12;
knl01;30658;30723;0.12;39.11;0;808;60.77;0;0;0;0;4.04;0;0;
knl01;30655;_ALL;0.1;71.36;0.77;8335.01;27.64;0.02;0.01;0.01;0.05;4.25;0;0.04;
knl01;30655;30798;0;70.29;0;838;29.71;0;0;0;0;4.19;0;0;
knl01;30655;30782;0;79.37;0;829;20.63;0;0;0;0;4.15;0;0;
knl01;30655;30700;0.12;74.85;0;831;25.03;0;0;0;0;4.16;0;0;
knl01;30655;30808;0;83.73;0;830;16.27;0;0;0;0;4.15;0;0;
knl01;30655;30724;0;61.82;0;833;38.18;0;0;0;0;4.17;0;0;
knl01;30655;30818;0;74.52;0;832;25.48;0;0;0;0;4.16;0;0;
knl01;30655;30674;0.12;72.5;0;829;27.38;0;0;0;0;4.15;0;0;
knl01;30655;30655;0.47;50.59;7.53;850;40.12;0.24;0.12;0.12;0.47;4.25;0;0.35;
