function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;23.11;4.53;4.28;4.52;4.65;0.65190857648849;6;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;21.1;4.14;3.95;4.13;4.32;0.765052318573;6;"100,0,0,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:58-475;17.21;3.38;3.04;3.37;3.64;1.2806220054626;6;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-356;14.5;2.84;2.74;2.83;2.95;0.37083098292351;6;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-357;10.45;2.05;1.94;2.04;2.12;0.35964971780777;6;"99.959217977262,0,0.040782022738243,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;5.74;1.13;0.73;1.12;1.6;1.8430578708649;6;"0,0,100,0,0,0,0,0,0,0";
46;lu-mz.A.x;sync_left;syncs.f90:73-88;4.63;0.91;0.82;1.36;2.08;3.2586722373962;4;"100,0,0,0,0,0,0,0,0,0";
26;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:39-170;1.69;0.33;0.27;0.33;0.42;0.26394897699356;6;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:263-265;0.18;0.04;0.02;0.04;0.05;0.054396435618401;6;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;0.17;0.03;0.05;0.1;0.15;0.34200167655945;2;"0,100,0,0,0,0,0,0,0,0";
21;lu-mz.A.x;exact;exact.f90:4-52;0.16;0.03;0.01;0.03;0.04;0.046988818794489;6;"97.29723476834,0,2.7027652316603,0,0,0,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.11;0.02;0;0.02;0.06;0.11465997248888;6;"0,0,100,0,0,0,0,0,0,0";
24;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:53-484;0.1;0.02;0.01;0.02;0.02;0.027936948463321;6;"100,0,0,0,0,0,0,0,0,0";
31;lu-mz.A.x;copy_y_face_._omp_fn.1;exch_qbc.f90:226-228;0.1;0.02;0.01;0.02;0.02;0.022878652438521;6;"100,0,0,0,0,0,0,0,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.09;0.02;0.01;0.02;0.03;0.042729504406452;5;"0,0,100,0,0,0,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.08;0.02;0.01;0.01;0.02;0.032282896339893;6;"0,0,100,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.08;0.02;0;0.01;0.04;0.064730688929558;6;"0,5.5554623538804,11.111204456247,0,77.777591087506,5.5557421023667,0,0,0,0";
58;lu-mz.A.x;exchange_1;exchange_1.f90:5-147;0.07;0.01;0.01;0.01;0.02;0.033937592059374;6;"94.117786448108,0,5.8822135518918,0,0,0,0,0,0,0";
32;lu-mz.A.x;copy_x_face_._omp_fn.0;exch_qbc.f90:253-255;0.06;0.01;0;0.01;0.02;0.029101112857461;5;"100,0,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.03;0.01;0.01;0.02;0.03;0.072013609111309;2;"0,0,0,0,100,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.03;0.01;0.01;0.02;0.02;0.035922814160585;2;"0,0,0,0,0,0,0,0,0,100";
47;lu-mz.A.x;sync_right;syncs.f90:111-125;0.03;0.01;0.01;0.02;0.02;0.035922814160585;2;"100,0,0,0,0,0,0,0,0,0";
30;lu-mz.A.x;copy_y_face_._omp_fn.0;exch_qbc.f90:216-218;0.03;0.01;0;0.01;0.01;0.022907480597496;5;"100,0,0,0,0,0,0,0,0,0";
22;lu-mz.A.x;setiv_._omp_fn.0;setiv.f90:34-60;0.03;0.01;0;0.01;0.01;0.025605600327253;4;"100,0,0,0,0,0,0,0,0,0";
111;libgomp.so.1.0.0;GOMP_barrier;;0.02;0;0;0.01;0.01;0.012846296653152;4;"0,0,100,0,0,0,0,0,0,0";
0;lu-mz.A.x;Unknown function;;0.02;0;0;0.01;0.01;0.014823295176029;3;"75.000629428806,0,24.999370571194,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.01;0;0;0.01;0.01;0.018108380958438;2;"0,33.332773836366,0,0,0,0,0,0,66.667226163634,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.01;0;0;0.01;0.01;0.018108380958438;2;"0,100,0,0,0,0,0,0,0,0";
202;libgomp.so.1.0.0;GOMP_doacross_ull_wait;;0.01;0;0;0.01;0.01;0.018108380958438;2;"0,0,100,0,0,0,0,0,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,100,0,0,0";
226;libgomp.so.1.0.0;GOMP_single_copy_end;;0.01;0;0.01;0.01;0.01;0;1;"0,0,100,0,0,0,0,0,0,0";
