Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.22;92.7;1.73;23443.97;4.97;0.11;0.04;0.05;0.1;7.42;0;0.08;
knl01;_ALL;_ALL;0.22;92.7;1.73;23443.97;4.97;0.11;0.04;0.05;0.1;7.42;0;0.08;
knl01;12486;_ALL;0.2;93.48;1.16;2930;4.74;0.1;0.03;0.1;0.1;7.4;0;0.07;
knl01;12486;12486;0.41;91.49;2.3;1480;5;0.2;0.07;0.2;0.2;7.4;0;0.14;
knl01;12486;12511;0;95.52;0;1450;4.48;0;0;0;0;7.25;0;0;
knl01;12489;_ALL;0.31;93.04;1.54;2928.99;4.64;0.17;0;0.03;0.2;7.39;0;0.07;
knl01;12489;12489;0.41;91.01;3.04;1479;4.6;0.34;0;0.07;0.41;7.39;0;0.14;
knl01;12489;12507;0.21;95.1;0;1450;4.69;0;0;0;0;7.25;0;0;
knl01;12488;_ALL;0.1;93.15;1.81;2933;4.57;0.1;0;0.1;0.1;7.4;0;0.07;
knl01;12488;12488;0.2;91.22;3.58;1480;4.26;0.2;0;0.2;0.2;7.4;0;0.14;
knl01;12488;12506;0;95.11;0;1453;4.89;0;0;0;0;7.27;0;0;
knl01;12487;_ALL;0.24;92.39;1.43;2931.98;5.53;0.14;0;0;0.1;7.42;0;0.17;
knl01;12487;12487;0.4;89.42;2.83;1483.99;6.54;0.27;0;0;0.2;7.42;0;0.34;
knl01;12487;12503;0.07;95.44;0;1447.99;4.49;0;0;0;0;7.24;0;0;
knl01;12490;_ALL;0.24;92.9;1.54;2928.98;4.85;0.17;0.07;0.03;0.1;7.42;0;0.1;
knl01;12490;12490;0.4;90.84;3.03;1483.99;4.78;0.34;0.13;0.07;0.2;7.42;0;0.2;
knl01;12490;12505;0.07;95.02;0;1444.99;4.91;0;0;0;0;7.22;0;0;
knl01;12493;_ALL;0.27;92.12;2.29;2930;5.09;0.03;0.07;0.03;0.1;7.42;0;0;
knl01;12493;12493;0.54;89.62;4.51;1484;4.85;0.07;0.13;0.07;0.2;7.42;0;0;
knl01;12493;12504;0;94.67;0;1446;5.33;0;0;0;0;7.23;0;0;
knl01;12492;_ALL;0.17;92.2;1.77;2936.03;5.38;0.1;0.07;0.07;0.1;7.41;0;0.14;
knl01;12492;12492;0.34;90.69;3.51;1482.02;4.52;0.2;0.13;0.13;0.2;7.41;0;0.27;
knl01;12492;12508;0;93.74;0;1454.01;6.26;0;0;0;0;7.27;0;0;
knl01;12491;_ALL;0.24;92.34;2.29;2924.99;4.96;0.07;0.07;0;0;7.41;0;0.03;
knl01;12491;12491;0.47;90.15;4.52;1481.99;4.52;0.13;0.13;0;0;7.41;0;0.07;
knl01;12491;12502;0;94.59;0;1443;5.41;0;0;0;0;7.21;0;0;
