Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1;1;1.0038;1;
2;1;1;1.0074;1;
3;1;1;1.0106;1;
4;1;1;1.0137;1;
5;1;1;1.0162;1;
6;1;1;1.0186;1;
7;1;1;1.0209;1;
8;1;1;1.0224;1;
9;1;1;1.0238;1;
10;1;1;1.0251;1;
11;1;1;1.0261;1;
12;1;1;1.0266;1;
13;1;1;1.0267;1;
