loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
6;nbody.g3;move_particles._omp_fn.0;9;nbody3.c:94-108;Innermost;96.04;8.98;;;;;;
4;nbody.g3;move_particles._omp_fn.0;9;nbody3.c:85-115;Outermost;0.27;0.02;;;;;;
3;nbody.g3;move_particles._omp_fn.1;8;nbody3.c:122-136;Single;0.05;0;;;;;;
