block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
128;nbody.g3;nbody3.c:94-108;94.92;7.85;;;;;;
125;nbody.g3;nbody3.c:91-96;0.48;0.04;;;;;;
135;nbody.g3;nbody3.c:113-115;0.24;0.02;;;;;;
