function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;nbody_mpi;move_particles;nbody_mpi.c:25-86;38.82;0.16;;;;;;"100,0,0,0,0,0,0,0,0,0";
232;libc-2.31.so;random;;9.41;0.04;;;;;;"0,0,0,0,0,0,0,0,0,100";
1905;libc-2.31.so;__nss_database_lookup;;8.24;0.03;;;;;;"0,0,0,0,0,0,0,0,0,100";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;8.24;0.03;;;;;;"0,100,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;7.06;0.03;;;;;;"0,100,0,0,0,0,0,0,0,0";
1;nbody_mpi;main;stdlib.h:375-375,stdio2.h:107-107,nbody_mpi.c:90-230;5.88;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
237;libc-2.31.so;rand;;4.71;0.02;;;;;;"0,0,0,0,0,0,0,0,0,100";
236;libc-2.31.so;random_r;;4.71;0.02;;;;;;"0,0,0,0,0,0,0,0,0,100";
1016;libc-2.31.so;openat;;2.35;0.01;;;;;;"0,0,0,0,0,0,100,0,0,0";
718;libc-2.31.so;explicit_bzero;;2.35;0.01;;;;;;"0,0,0,0,0,0,0,0,100,0";
589;libc-2.31.so;__libc_free;;2.35;0.01;;;;;;"0,0,0,0,0,0,0,0,100,0";
351;libc-2.31.so;psiginfo;;2.35;0.01;;;;;;"0,50,0,0,50,0,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;1.18;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
266;libc-2.31.so;__strtol_l;;1.18;0;;;;;;"0,0,0,0,0,0,0,100,0,0";
-1;kernel;unknown_kernel_region;;1.18;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
