function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
8;nbody_mpi;move_particles;nbody_mpi.c:25-86;34.02;0.16;;;;;;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;22.68;0.11;;;;;;"0,100,0,0,0,0,0,0,0,0";
236;libc-2.31.so;random_r;;8.25;0.04;;;;;;"0,0,0,0,0,0,0,0,0,100";
232;libc-2.31.so;random;;6.19;0.03;;;;;;"0,0,0,0,0,0,0,0,0,100";
351;libc-2.31.so;psiginfo;;5.15;0.03;;;;;;"0,20,0,0,80,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;4.12;0.02;;;;;;"0,0,0,0,0,0,0,0,0,100";
1;nbody_mpi;main;stdlib.h:375-375,stdio2.h:107-107,nbody_mpi.c:90-230;4.12;0.02;;;;;;"100,0,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;3.09;0.01;;;;;;"0,100,0,0,0,0,0,0,0,0";
237;libc-2.31.so;rand;;3.09;0.01;;;;;;"0,0,0,0,0,0,0,0,0,100";
587;libc-2.31.so;pthread_attr_setschedparam;;2.06;0.01;;;;;;"0,0,0,0,0,100,0,0,0,0";
589;libc-2.31.so;__libc_free;;1.03;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
588;libc-2.31.so;__libc_malloc;;1.03;0;;;;;;"0,0,0,0,0,0,0,0,100,0";
546;libc-2.31.so;_IO_str_pbackfail;;1.03;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;1.03;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
518;libc-2.31.so;_IO_default_xsputn;;1.03;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
366;libc-2.31.so;_IO_getline_info;;1.03;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
-1;kernel;unknown_kernel_region;;1.03;0;;;;;;"0,100,0,0,0,0,0,0,0,0";
