function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;32.14;0.14;;;;;;"0,100,0,0,0,0,0,0,0,0";
8;nbody_mpi;move_particles;nbody_mpi.c:25-86;25;0.1;;;;;;"100,0,0,0,0,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;7.14;0.03;;;;;;"0,100,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;5.95;0.02;;;;;;"0,0,0,0,0,0,0,0,0,100";
351;libc-2.31.so;psiginfo;;5.95;0.02;;;;;;"0,39.999998658592,0,0,60.000001341408,0,0,0,0,0";
236;libc-2.31.so;random_r;;5.95;0.02;;;;;;"0,0,0,0,0,0,0,0,0,100";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;3.57;0.01;;;;;;"0,100,0,0,0,0,0,0,0,0";
232;libc-2.31.so;random;;3.57;0.01;;;;;;"0,0,0,0,0,0,0,0,0,100";
1;nbody_mpi;main;stdlib.h:375-375,stdio2.h:107-107,nbody_mpi.c:90-230;3.57;0.01;;;;;;"100,0,0,0,0,0,0,0,0,0";
49;libc-2.31.so;.plt.sec@start;;2.38;0.01;;;;;;"0,0,0,0,100,0,0,0,0,0";
1453;libc-2.31.so;__sprintf_chk;;1.19;0;;;;;;"0,0,0,0,0,0,0,100,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;1.19;0;;;;;;"0,0,0,0,0,0,100,0,0,0";
306;libc-2.31.so;cuserid;;1.19;0;;;;;;"0,0,0,0,100,0,0,0,0,0";
0;nbody_mpi;Unknown function;;1.19;0;;;;;;"100,0,0,0,0,0,0,0,0,0";
