name;time_p;time_s;cpi_ratio;
/users/user2222/NPB3.4.1-MZ/NPB3.4-MZ-MPI/teste-fin-2/binaries/lu-mz.A.x;74.7;13.28;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;15.67;2.79;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;7;1.24;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;1.27;0.23;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.88;0.16;;
/usr/lib/x86_64-linux-gnu/libmpichfort.so.12.1.8;0.39;0.07;;
kernel;0.09;0.02;;
/usr/lib/x86_64-linux-gnu/ld-2.31.so;0.01;0;;
