block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
153;mpiBench;mpiBench.c:455-457;0.49;0.04;0.03;0.04;0.04;0.098002798855305;2;
217;mpiBench;mpiBench.c:455-457;0.42;0.03;0.02;0.03;0.04;0.19655427336693;2;
190;mpiBench;mpiBench.c:455-457;0.35;0.03;0.02;0.03;0.04;0.19730868935585;2;
262;mpiBench;mpiBench.c:455-457;0.28;0.02;0.02;0.02;0.03;0.098757222294807;2;
360;mpiBench;mpiBench.c:455-457;0.24;0.02;0.02;0.02;0.02;0.049481485038996;2;
336;mpiBench;mpiBench.c:455-457;0.24;0.02;0.01;0.02;0.03;0.14796437323093;2;
385;mpiBench;mpiBench.c:455-457;0.21;0.02;0.01;0.02;0.03;0.19676002860069;2;
312;mpiBench;mpiBench.c:455-457;0.21;0.02;0.02;0.02;0.02;0.00020575037342496;2;
123;mpiBench;mpiBench.c:455-457;0.21;0.02;0.02;0.02;0.02;0.00020575037342496;2;
287;mpiBench;mpiBench.c:455-457;0.14;0.01;0.01;0.01;0.02;0.098345719277859;2;
1263;mpiBench;mpiBench.c:734-734;0.03;0;0.01;0.01;0.01;0;1;
1109;mpiBench;mpiBench.c:673-673;0.03;0;0.01;0.01;0.01;0;1;
