Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.17;68.54;1;102561.97;30.13;0.04;0.01;0.03;0.03;2.21;0;0.04;
knl01;_ALL;_ALL;0.17;68.54;1;102561.97;30.13;0.04;0.01;0.03;0.03;2.21;0;0.04;
knl01;31367;_ALL;0.2;68.04;1.11;6417.99;30.51;0.05;0;0.03;0.02;2.19;0;0.05;
knl01;31367;31622;0;67.83;0;401;32.17;0;0;0;0;2;0;0;
knl01;31367;31814;0;70.28;0;397;29.72;0;0;0;0;1.98;0;0;
knl01;31367;31722;0;78.09;0;397;21.91;0;0;0;0;1.98;0;0;
knl01;31367;31472;0.25;64.59;0;401;35.16;0;0;0;0;2;0;0;
knl01;31367;31546;0;65.33;0;398;34.67;0;0;0;0;1.99;0;0;
knl01;31367;31367;1.6;49.09;16.21;438;31.05;0.68;0;0.46;0.23;2.19;0;0.68;
knl01;31367;31751;0;75.31;0;397;24.69;0;0;0;0;1.98;0;0;
knl01;31367;31399;0;54;0;400;46;0;0;0;0;2;0;0;
knl01;31367;31648;0.5;72.25;0;400;27.25;0;0;0;0;2;0;0;
knl01;31367;31589;0;69.35;0;398;30.65;0;0;0;0;1.99;0;0;
knl01;31367;31509;0.25;65;0;400;34.75;0;0;0;0;2;0;0;
knl01;31367;31442;0;59.1;0;401;40.9;0;0;0;0;2;0;0;
knl01;31367;31673;0.25;71.21;0;396;28.54;0;0;0;0;1.98;0;0;
knl01;31367;31799;0.25;72.25;0;400;27.5;0;0;0;0;2;0;0;
knl01;31367;31777;0;79.4;0;398;20.6;0;0;0;0;1.99;0;0;
knl01;31367;31698;0;77.78;0;396;22.22;0;0;0;0;1.98;0;0;
knl01;31370;_ALL;0.17;68.36;1.1;6429.01;30.27;0.03;0;0.05;0.02;2.18;0;0;
knl01;31370;31646;0.25;71.61;0;398;28.14;0;0;0;0;1.99;0;0;
