function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;19.97;2.29;2.17;2.28;2.42;0.67900627851486;12;"99.981724110427,0,0.018275889573356,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;17.92;2.06;1.93;2.05;2.16;0.5877503156662;12;"99.918558752733,0,0.081441247267035,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:58-475;15.31;1.76;1.67;1.75;1.9;0.66580939292908;12;"100,0,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;12.8;1.47;0.62;1.46;2.08;4.6971521377563;12;"0,0,100,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-356;12.7;1.46;1.35;1.45;1.59;0.63313728570938;12;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-357;9.25;1.06;0.98;1.06;1.15;0.5141493678093;12;"99.723887091267,0,0.2761129087334,0,0,0,0,0,0,0";
46;lu-mz.A.x;sync_left;syncs.f90:73-88;8.71;1;0;1.09;2.11;6.1081414222717;11;"100,0,0,0,0,0,0,0,0,0";
26;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:39-170;1.77;0.2;0.12;0.2;0.3;0.39426070451736;12;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:263-265;0.18;0.02;0.01;0.02;0.05;0.10644278675318;12;"100,0,0,0,0,0,0,0,0,0";
58;lu-mz.A.x;exchange_1;exchange_1.f90:5-147;0.14;0.02;0;0.02;0.04;0.081849418580532;12;"94.875156569644,0,5.1248434303562,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;0.13;0.02;0.05;0.09;0.13;0.5227900147438;2;"0,100,0,0,0,0,0,0,0,0";
47;lu-mz.A.x;sync_right;syncs.f90:111-125;0.13;0.02;0;0.02;0.05;0.14504148066044;11;"100,0,0,0,0,0,0,0,0,0";
24;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:53-484;0.13;0.02;0;0.02;0.03;0.062351666390896;11;"100,0,0,0,0,0,0,0,0,0";
21;lu-mz.A.x;exact;exact.f90:4-52;0.1;0.01;0;0.01;0.03;0.058599289506674;10;"96.298801182677,0,3.7011988173227,0,0,0,0,0,0,0";
32;lu-mz.A.x;copy_x_face_._omp_fn.0;exch_qbc.f90:253-255;0.09;0.01;0;0.01;0.03;0.065496832132339;11;"100,0,0,0,0,0,0,0,0,0";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.09;0.01;0;0.01;0.02;0.044266320765018;11;"0,0,100,0,0,0,0,0,0,0";
