loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;18.4;2.11;1.98;2.1;2.21;0.63122355937958;12;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;15.86;1.82;1.69;1.81;1.92;0.69661104679108;12;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;10.15;1.16;1.08;1.16;1.27;0.47041919827461;12;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;8.9;1.02;0.94;1.02;1.12;0.54029947519302;12;
191;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;8.65;0.99;0.35;1.19;2.09;5.478147983551;10;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;1.97;0.23;0.16;0.22;0.27;0.30653411149979;12;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;1.96;0.22;0.13;0.22;0.28;0.36016473174095;12;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.44;0.17;0.13;0.16;0.19;0.17937417328358;12;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.43;0.16;0.13;0.16;0.19;0.15468031167984;12;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.22;0.14;0.09;0.14;0.19;0.25325217843056;12;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;0.98;0.11;0.07;0.11;0.17;0.28802800178528;12;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;0.93;0.11;0.06;0.11;0.14;0.22801937162876;12;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;0.87;0.1;0.05;0.1;0.14;0.22046366333961;12;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;0.82;0.09;0.05;0.09;0.13;0.22883100807667;12;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.76;0.09;0.06;0.09;0.12;0.16483832895756;12;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.74;0.09;0.05;0.08;0.1;0.1534618884325;12;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.69;0.08;0.04;0.08;0.12;0.22374661266804;12;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.68;0.08;0.05;0.08;0.1;0.15740193426609;12;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.68;0.08;0.05;0.08;0.11;0.15488088130951;12;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.61;0.07;0.05;0.07;0.09;0.096693284809589;12;
