Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.07;86.56;0.17;27414.96;13.14;0.01;0.01;0.01;0.03;11.47;0;0.01;
knl01;_ALL;_ALL;0.07;86.56;0.17;27414.96;13.14;0.01;0.01;0.01;0.03;11.47;0;0.01;
knl01;20443;_ALL;0.07;86.56;0.23;13715.07;13.08;0.01;0;0.01;0.03;11.47;0;0.01;
knl01;20443;20957;0;82.74;0;2283.01;17.26;0;0;0;0;11.42;0;0;
knl01;20443;20962;0;87.71;0;2286.01;12.29;0;0;0;0;11.43;0;0;
knl01;20443;20964;0;90.93;0;2282.01;9.07;0;0;0;0;11.41;0;0;
knl01;20443;20959;0;84.55;0;2291.01;15.45;0;0;0;0;11.46;0;0;
knl01;20443;20443;0.26;79.29;1.35;2294.01;18.7;0.09;0;0.04;0.17;11.47;0;0.09;
knl01;20443;20965;0.13;94.21;0;2279.02;5.66;0;0;0;0;11.4;0;0;
knl01;20444;_ALL;0.07;86.55;0.11;13699.89;13.2;0.01;0.01;0.01;0.03;11.43;0;0.01;
knl01;20444;20963;0.04;90.73;0;2285.98;9.23;0;0;0;0;11.43;0;0;
knl01;20444;20961;0.04;87.4;0;2285.99;12.55;0;0;0;0;11.43;0;0;
knl01;20444;20966;0.04;94.47;0;2279.98;5.48;0;0;0;0;11.4;0;0;
knl01;20444;20960;0.04;84.33;0;2283.98;15.63;0;0;0;0;11.42;0;0;
knl01;20444;20444;0.22;79.87;0.66;2284.98;18.82;0.09;0.09;0.04;0.18;11.42;0;0.04;
knl01;20444;20958;0.04;82.49;0;2278.98;17.46;0;0;0;0;11.39;0;0;
