Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.21;91.69;2.31;23465;5.47;0.1;0.04;0.04;0.09;7.43;0;0.05;
knl01;_ALL;_ALL;0.21;91.69;2.31;23465;5.47;0.1;0.04;0.04;0.09;7.43;0;0.05;
knl01;30582;_ALL;0.17;92.14;1.97;2939;5.38;0.1;0.1;0.03;0.07;7.39;0;0.03;
knl01;30582;30582;0.34;90.13;3.92;1479;4.94;0.2;0.2;0.07;0.14;7.39;0;0.07;
knl01;30582;30603;0;94.18;0;1460;5.82;0;0;0;0;7.3;0;0;
knl01;30584;_ALL;0.34;91.97;2.39;2926;5.02;0.07;0.07;0.03;0.07;7.4;0;0.03;
knl01;30584;30584;0.68;88.92;4.73;1480;5.14;0.14;0.14;0.07;0.14;7.4;0;0.07;
knl01;30584;30598;0;95.09;0;1446;4.91;0;0;0;0;7.23;0;0;
knl01;30583;_ALL;0.24;92.1;1.7;2937.99;5.51;0.27;0;0;0.03;7.4;0;0.14;
knl01;30583;30583;0.41;89.8;3.38;1479.99;5.54;0.54;0;0;0.07;7.4;0;0.27;
knl01;30583;30605;0.07;94.44;0;1457.99;5.49;0;0;0;0;7.29;0;0;
knl01;30586;_ALL;0.14;90.96;2.73;2930;5.73;0.14;0.1;0.07;0.07;7.43;0;0.07;
knl01;30586;30586;0.27;87.41;5.39;1485;6.06;0.27;0.2;0.13;0.13;7.43;0;0.13;
knl01;30586;30602;0;94.6;0;1445;5.4;0;0;0;0;7.23;0;0;
knl01;30587;_ALL;0.24;91.46;2.08;2938.03;5.92;0.03;0;0.1;0.17;7.41;0;0;
knl01;30587;30587;0.47;89.33;4.12;1481.02;5.47;0.07;0;0.2;0.34;7.41;0;0;
knl01;30587;30601;0;93.62;0;1457.01;6.38;0;0;0;0;7.29;0;0;
knl01;30585;_ALL;0.14;90.34;3.38;2927.99;5.87;0.1;0.03;0;0.07;7.42;0;0.07;
knl01;30585;30585;0.27;87.4;6.67;1484;5.12;0.2;0.07;0;0.13;7.42;0;0.13;
knl01;30585;30600;0;93.35;0;1444;6.65;0;0;0;0;7.22;0;0;
knl01;30589;_ALL;0.24;91.52;2.28;2934.98;5.83;0;0;0.03;0.07;7.42;0;0.03;
knl01;30589;30589;0.47;89.29;4.51;1483.99;5.46;0;0;0.07;0.13;7.42;0;0.07;
knl01;30589;30604;0;93.8;0;1450.99;6.2;0;0;0;0;7.25;0;0;
knl01;30588;_ALL;0.2;93.04;1.94;2931.01;4.47;0.07;0;0.07;0.2;7.42;0;0;
knl01;30588;30588;0.27;90.63;3.84;1484;4.58;0.13;0;0.13;0.4;7.42;0;0;
knl01;30588;30599;0.14;95.51;0;1447;4.35;0;0;0;0;7.24;0;0;
