function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
44;lu-mz.A.x;buts;buts.f90:4-235;23.56;1.75;1.64;1.73;1.85;0.9829386472702;16;"100,0,0,0,0,0,0,0,0,0";
42;lu-mz.A.x;blts;blts.f90:4-236;21.01;1.56;1.43;1.54;1.61;0.74226307868958;16;"100,0,0,0,0,0,0,0,0,0";
37;lu-mz.A.x;rhs_._omp_fn.0;rhs.f90:58-475;17.37;1.29;1.2;1.27;1.35;0.43756911158562;16;"100,0,0,0,0,0,0,0,0,0";
43;lu-mz.A.x;jacu;jacu.f90:5-356;14.32;1.06;0.94;1.05;1.22;1.0567890405655;16;"100,0,0,0,0,0,0,0,0,0";
41;lu-mz.A.x;jacld;jacld.f90:5-357;10.46;0.78;0.7;0.77;0.87;0.6596964597702;16;"99.959261716942,0,0.040738283058373,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;5.19;0.39;0.3;0.38;0.46;0.6994623541832;16;"0,0,100,0,0,0,0,0,0,0";
46;lu-mz.A.x;sync_left;syncs.f90:73-88;2.35;0.17;0;0.31;0.46;1.8229243755341;9;"100,0,0,0,0,0,0,0,0,0";
542;libmpich.so.12.1.8;mpirinitf_;;1.98;0.15;0.2;0.29;0.42;0.96643531322479;8;"0,100,0,0,0,0,0,0,0,0";
26;lu-mz.A.x;ssor_._omp_fn.0;ssor.f90:39-170;1.65;0.12;0.1;0.12;0.14;0.18589794635773;16;"100,0,0,0,0,0,0,0,0,0";
33;lu-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:263-265;0.2;0.01;0;0.02;0.03;0.1060581356287;15;"100,0,0,0,0,0,0,0,0,0";
21;lu-mz.A.x;exact;exact.f90:4-52;0.19;0.01;0;0.01;0.03;0.11142941564322;16;"97.726833823459,0,2.2731661765415,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.17;0.01;0.01;0.02;0.04;0.13972894847393;8;"0,9.9995585689024,0,0,90.000441431098,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;0.12;0.01;0;0.02;0.03;0.11905172467232;8;"0,100,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;0.12;0.01;0.01;0.02;0.02;0.061718091368675;8;"0,100,0,0,0,0,0,0,0,0";
24;lu-mz.A.x;erhs_._omp_fn.0;erhs.f90:53-484;0.12;0.01;0;0.01;0.02;0.075209826231003;13;"100,0,0,0,0,0,0,0,0,0";
32;lu-mz.A.x;copy_x_face_._omp_fn.0;exch_qbc.f90:253-255;0.1;0.01;0;0.01;0.02;0.10103054344654;12;"100,0,0,0,0,0,0,0,0,0";
47;lu-mz.A.x;sync_right;syncs.f90:111-125;0.1;0.01;0;0.01;0.04;0.15851551294327;8;"100,0,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.09;0.01;0;0.01;0.04;0.15816307067871;7;"0,0,0,0,0,0,0,0,0,100";
210;libgomp.so.1.0.0;omp_get_thread_num;;0.07;0.01;0;0.01;0.01;0.055773809552193;10;"0,0,100,0,0,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.07;0.01;0;0.01;0.01;0.055256962776184;11;"0,17.642518525128,17.646055574928,0,58.831722010647,5.8797038892981,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.07;0.01;0;0.01;0.01;0.053203977644444;9;"0,0,100,0,0,0,0,0,0,0";
31;lu-mz.A.x;copy_y_face_._omp_fn.1;exch_qbc.f90:226-228;0.07;0.01;0;0.01;0.02;0.073243372142315;9;"100,0,0,0,0,0,0,0,0,0";
30;lu-mz.A.x;copy_y_face_._omp_fn.0;exch_qbc.f90:216-218;0.06;0;0;0.01;0.01;0.047975637018681;8;"100,0,0,0,0,0,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.06;0;0;0.01;0.01;0.048685882240534;9;"0,0,100,0,0,0,0,0,0,0";
58;lu-mz.A.x;exchange_1;exchange_1.f90:5-147;0.05;0;0;0.01;0.01;0.052567973732948;8;"83.334470788796,0,16.665529211204,0,0,0,0,0,0,0";
111;libgomp.so.1.0.0;GOMP_barrier;;0.03;0;0;0;0;0.00082198879681528;7;"0,0,100,0,0,0,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.03;0;0;0.01;0.01;0.067558780312538;4;"0,0,0,0,0,0,0,0,100,0";
266;libc-2.31.so;__strtol_l;;0.02;0;0;0.01;0.01;0.039036806672812;3;"0,20.000389351623,0,0,0,0,0,79.999610648377,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.02;0;0;0.01;0.01;0.033639624714851;4;"0,0,0,0,0,0,100,0,0,0";
36;lu-mz.A.x;exch_qbc;exch_qbc.f90:1-201;0.02;0;0;0.01;0.01;0.033898074179888;4;"100,0,0,0,0,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.02;0;0;0.01;0.01;0.033845018595457;4;"0,0,0,0,0,100,0,0,0,0";
1016;libc-2.31.so;openat;;0.02;0;0;0.01;0.01;0.038800094276667;3;"0,0,0,0,0,0,100,0,0,0";
378;libc-2.31.so;_IO_ungetc;;0.02;0;0;0.01;0.01;0.038996167480946;3;"0,0,0,0,0,0,100,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.02;0;0;0;0;0.00010081486107083;4;"0,0,0,0,0,0,0,0,100,0";
0;lu-mz.A.x;Unknown function;;0.02;0;0;0;0;0.00011387497215765;4;"100,0,0,0,0,0,0,0,0,0";
22;lu-mz.A.x;setiv_._omp_fn.0;setiv.f90:34-60;0.02;0;0;0;0.01;0.0005912595661357;4;"100,0,0,0,0,0,0,0,0,0";
420;libmpich.so.12.1.8;MPI_Waitall;;0.01;0;0;0;0;0.00012036105181323;3;"0,100,0,0,0,0,0,0,0,0";
419;libmpich.so.12.1.8;MPI_Wait;;0.01;0;0;0;0.01;0.00010530986037338;3;"0,100,0,0,0,0,0,0,0,0";
515;libc-2.31.so;_IO_setb;;0.01;0;0;0;0.01;9.471478551859e-05;3;"0,0,0,0,0,0,100,0,0,0";
571;libc-2.31.so;pthread_setcanceltype;;0.01;0;0;0.01;0.01;0.047938954085112;2;"0,0,0,0,0,100,0,0,0,0";
522;libc-2.31.so;_IO_enable_locks;;0.01;0;0;0;0;0.00013149154256098;3;"0,0,0,0,0,0,100,0,0,0";
265;libc-2.31.so;strtoul;;0.01;0;0;0.01;0.01;0.048003140836954;2;"0,0,0,0,0,0,0,100,0,0";
205;libgomp.so.1.0.0;GOMP_parallel;;0.01;0;0;0;0;0.00014636792184319;3;"0,0,100,0,0,0,0,0,0,0";
48;lu-mz.A.x;error_._omp_fn.0;error.f90:35-53;0.01;0;0;0;0;9.6094816399273e-05;2;"100,0,0,0,0,0,0,0,0,0";
1028;libc-2.31.so;__close;;0.01;0;0;0;0;0.00012855316163041;2;"0,0,0,0,0,100,0,0,0,0";
632;libmpichfort.so.12.1.8;MPI_WAITALL;;0.01;0;0;0;0;0.00016078495536931;2;"0,100,0,0,0,0,0,0,0,0";
49;libc-2.31.so;.plt.sec@start;;0.01;0;0;0;0;3.248995199101e-05;2;"0,0,0,0,100,0,0,0,0,0";
1453;libc-2.31.so;__sprintf_chk;;0.01;0;0;0;0;0.00019327491463628;2;"0,0,0,0,0,0,0,100,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
525;libc-2.31.so;_IO_sputbackc;;0;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
515;libmpich.so.12.1.8;MPI_T_enum_get_item;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
388;libmpich.so.12.1.8;MPI_Isend;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
226;libgomp.so.1.0.0;GOMP_single_copy_end;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
162;libmpich.so.12.1.8;memcpy@plt;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
45;lu-mz.A.x;sync_init;syncs.f90:27-50;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
539;libmpich.so.12.1.8;MPII_Grequest_set_lang_f77;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
306;libc-2.31.so;cuserid;;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
954;libc-2.31.so;sched_setaffinity;;0;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
9;lu-mz.A.x;lu_mz;lu.f90:50-412;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
7;lu-mz.A.x;init_workarray_._omp_fn.0;lu.f90:436-456;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
1477;libgfortran.so.5.0.0;_gfortran_st_set_nml_var_dim;;0;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";
1454;libgfortran.so.5.0.0;_gfortran_ttynam;;0;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";
1074;libc-2.31.so;__close_nocancel;;0;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
202;libgomp.so.1.0.0;GOMP_doacross_ull_wait;;0;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
19;lu-mz.A.x;setbv_._omp_fn.0;setbv.f90:26-74;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
34;libmpich.so.12.1.8;malloc@plt;;0;0;0.01;0.01;0.01;0;1;"0,100,0,0,0,0,0,0,0,0";
80;libgcc_s.so.1;__popcountdi2;;0;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";
35;lu-mz.A.x;copy_x_face;exch_qbc.f90:241-275;0;0;0;0;0;0;1;"100,0,0,0,0,0,0,0,0,0";
626;libmpichfort.so.12.1.8;MPI_IRECV;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
32;libmpich.so.12.1.8;read@plt;;0;0;0;0;0;0;1;"0,100,0,0,0,0,0,0,0,0";
