Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.4975;1.4709;1.7349;1.5339;
2;1.586;2.6811;6.3898;2.0805;
3;1.5967;2.7094;7.092;2.1269;
4;1.6017;2.7183;7.2173;2.1365;
5;1.6017;2.7193;7.3353;2.1383;
6;1.6017;2.7193;7.3699;2.1383;
7;1.6017;2.7193;7.3797;2.1383;
