Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.479;1.457;1.7164;1.7185;
2;1.5329;2.1843;3.6435;2.3616;
3;1.5621;2.2421;3.8679;2.4447;
4;1.5689;2.2903;4.1149;2.4646;
5;1.5752;2.3156;4.2027;2.4803;
6;1.5779;2.3367;4.2865;2.4905;
7;1.5795;2.3388;4.3248;2.4973;
8;1.5802;2.3388;4.3633;2.5014;
9;1.5802;2.3388;4.3755;2.503;
10;1.5802;2.3388;4.3872;2.503;
