loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
189;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;22.59;3.21;3.08;3.19;3.29;0.42997771501541;8;
182;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;19.63;2.79;2.69;2.77;2.88;0.51098698377609;8;
186;lu-mz.A.x;jacu;43;jacu.f90:44-349;Innermost;11.68;1.66;1.53;1.65;1.84;0.65574657917023;8;
178;lu-mz.A.x;jacld;41;jacld.f90:40-350;Innermost;10.33;1.47;1.38;1.46;1.53;0.43659007549286;8;
180;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.52;0.36;0.31;0.36;0.43;0.29918253421783;8;
184;lu-mz.A.x;jacu;43;jacu.f90:39-349;Innermost;2.26;0.32;0.29;0.32;0.35;0.18105457723141;8;
191;lu-mz.A.x;sync_left;46;syncs.f90:75-77;Single;2.01;0.29;0.38;0.57;0.67;0.91092330217361;4;
187;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;1.94;0.28;0.23;0.27;0.36;0.32905080914497;8;
170;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:68-74;Innermost;1.64;0.23;0.17;0.23;0.27;0.27285158634186;8;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;InBetween;1.55;0.22;0.16;0.22;0.25;0.22172828018665;8;
164;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:136-160;Innermost;1.12;0.16;0.1;0.16;0.2;0.24418616294861;8;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:413-437;Innermost;1.08;0.15;0.12;0.15;0.17;0.11914369463921;8;
157;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:221-227;Innermost;0.98;0.14;0.1;0.14;0.19;0.23805591464043;8;
155;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:274-303;Innermost;0.98;0.14;0.08;0.14;0.2;0.22857120633125;8;
159;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:242-245;Innermost;0.91;0.13;0.09;0.13;0.15;0.15389427542686;8;
163;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:180-187;Innermost;0.9;0.13;0.1;0.13;0.14;0.10272228717804;8;
166;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:103-106;Innermost;0.83;0.12;0.07;0.12;0.15;0.2147901058197;8;
154;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:322-329;Innermost;0.83;0.12;0.07;0.12;0.19;0.22519165277481;8;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:455-462;Innermost;0.79;0.11;0.09;0.11;0.14;0.11574563384056;8;
144;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:359-365;Innermost;0.76;0.11;0.08;0.11;0.14;0.1420414596796;8;
146;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:388-410;Innermost;0.75;0.11;0.07;0.11;0.14;0.18763613700867;8;
172;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:65-65;Innermost;0.71;0.1;0.05;0.1;0.14;0.19322231411934;8;
99;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:39-163;InBetween;0.7;0.1;0.08;0.1;0.11;0.096720144152641;8;
165;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:110-133;Innermost;0.66;0.09;0.06;0.09;0.12;0.11370430886745;8;
160;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:250-271;Innermost;0.65;0.09;0.07;0.09;0.13;0.12036271393299;8;
158;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:230-239;Innermost;0.64;0.09;0.05;0.09;0.12;0.16160401701927;8;
152;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;InBetween;0.63;0.09;0.04;0.09;0.13;0.18097232282162;8;
106;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;Innermost;0.61;0.09;0.05;0.09;0.12;0.18728229403496;8;
167;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-100;Innermost;0.58;0.08;0.06;0.08;0.1;0.10555845499039;8;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:368-377;Innermost;0.5;0.07;0.05;0.07;0.1;0.097262732684612;8;
162;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:90-202;InBetween;0.37;0.05;0.03;0.05;0.08;0.11904142051935;8;
100;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:163-163;Innermost;0.36;0.05;0.03;0.05;0.07;0.09411209076643;8;
185;lu-mz.A.x;jacu;43;jacu.f90:39-356;Outermost;0.35;0.05;0.03;0.05;0.06;0.054605063050985;8;
149;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.19;0.03;0.01;0.03;0.03;0.056193366646767;8;
107;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:46-48;InBetween;0.15;0.02;0.01;0.02;0.04;0.064335733652115;8;
133;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Innermost;0.14;0.02;0;0.02;0.03;0.077169746160507;8;
179;lu-mz.A.x;jacld;41;jacld.f90:40-350;Outermost;0.13;0.02;0.01;0.02;0.03;0.072517238557339;7;
131;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Innermost;0.09;0.01;0.01;0.01;0.02;0.028778269886971;7;
151;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:383-383;Innermost;0.08;0.01;0;0.01;0.02;0.053808510303497;7;
129;lu-mz.A.x;copy_y_face_._omp_fn.1;31;exch_qbc.f90:226-228;Innermost;0.08;0.01;0;0.01;0.02;0.040115378797054;7;
150;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:380-383;Innermost;0.07;0.01;0;0.01;0.01;0.024384845048189;7;
127;lu-mz.A.x;copy_y_face_._omp_fn.0;30;exch_qbc.f90:216-218;Innermost;0.06;0.01;0;0.01;0.02;0.037448514252901;7;
190;lu-mz.A.x;buts;44;buts.f90:55-227;Outermost;0.05;0.01;0;0.01;0.01;0.022597391158342;6;
183;lu-mz.A.x;blts;42;blts.f90:57-227;Outermost;0.04;0.01;0;0.01;0.02;0.03628371655941;6;
101;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:115-144;Single;0.04;0.01;0;0.01;0.02;0.031412448734045;5;
169;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:63-74;InBetween;0.03;0;0;0.01;0.01;0.014333581551909;6;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:209-475;Outermost;0.03;0;0;0.01;0.01;0.035298351198435;3;
58;lu-mz.A.x;setiv_._omp_fn.0;22;setiv.f90:40-60;Innermost;0.03;0;0;0.01;0.01;0.015698188915849;5;
161;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:87-202;Outermost;0.03;0;0;0.01;0.01;0.015579733997583;5;
92;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:71-86;Innermost;0.03;0;0;0.01;0.01;0.015698177739978;5;
192;lu-mz.A.x;sync_right;47;syncs.f90:113-115;Single;0.03;0;0.01;0.01;0.02;0.049848578870296;2;
168;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:60-74;Outermost;0.02;0;0;0;0;0.00021683992235921;4;
188;lu-mz.A.x;buts;44;buts.f90:40-47;Outermost;0.02;0;0;0.01;0.01;0.02057183906436;3;
80;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:237-248;Innermost;0.01;0;0;0;0;6.1347593145911e-05;3;
181;lu-mz.A.x;blts;42;blts.f90:40-48;Outermost;0.01;0;0;0;0;0.00017033479525708;3;
103;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:71-100;Single;0.01;0;0;0;0;0.00017423059034627;3;
153;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-342;Outermost;0.01;0;0;0;0;5.988655902911e-05;3;
65;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:374-385;Innermost;0.01;0;0;0.01;0.01;0.024994479492307;2;
135;lu-mz.A.x;exch_qbc;36;exch_qbc.f90:137-194;Single;0.01;0;0;0;0;7.9257151810452e-05;2;
134;lu-mz.A.x;copy_x_face_._omp_fn.1;33;exch_qbc.f90:263-265;Outermost;0.01;0;0;0;0;0.00024912474327721;2;
83;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:258-282;Innermost;0.01;0;0;0;0;6.1465907492675e-05;2;
88;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:129-153;Innermost;0.01;0;0;0;0;8.7243979578489e-06;2;
16;lu-mz.A.x;lu_mz;9;lu.f90:242-248;Innermost;0.01;0;0;0;0;8.7243979578489e-06;2;
87;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:156-180;Innermost;0;0;0;0;0;0;1;
73;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:236-309;InBetween;0;0;0;0;0;0;1;
70;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:388-391;Innermost;0;0;0;0;0;0;1;
93;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:70-86;InBetween;0;0;0;0;0;0;1;
90;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:109-120;Innermost;0;0;0;0;0;0;1;
197;lu-mz.A.x;error_._omp_fn.0;48;error.f90:42-46;Innermost;0;0;0;0;0;0;1;
81;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:251-254;Innermost;0;0;0;0;0;0;1;
105;lu-mz.A.x;ssor_._omp_fn.0;26;ssor.f90:43-48;Outermost;0;0;0;0;0;0;1;
66;lu-mz.A.x;erhs_._omp_fn.0;24;erhs.f90:396-419;Innermost;0;0;0;0;0;0;1;
132;lu-mz.A.x;copy_x_face_._omp_fn.0;32;exch_qbc.f90:253-255;Outermost;0;0;0;0;0;0;1;
