Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.1408;1.1358;1.1892;1.1896;
2;1.1521;1.2534;1.3709;1.2766;
3;1.1579;1.2601;1.3818;1.285;
4;1.1601;1.2657;1.3927;1.2882;
5;1.1614;1.2694;1.3981;1.2898;
6;1.1618;1.2724;1.402;1.2903;
7;1.1621;1.2727;1.4029;1.2907;
8;1.1622;1.2727;1.4035;1.2911;
9;1.1622;1.2727;1.404;1.2912;
10;1.1622;1.2727;1.4045;1.2912;
