function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
542;libmpich.so.12.1.8;mpirinitf_;;42.22;0.44;0.12;0.43;0.5;7.6527376174927;16;"0,100,0,0,0,0,0,0,0,0";
9;lbm;propagation._omp_fn.0;lbm_struct.h:130-130,lbm_phys.c:229-242;22.72;0.24;0.21;0.23;0.28;2.9305217266083;16;"100,0,0,0,0,0,0,0,0,0";
15;lbm;collision._omp_fn.0;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;20.83;0.22;0.19;0.21;0.24;3.2150392532349;16;"100,0,0,0,0,0,0,0,0,0";
534;libmpich.so.12.1.8;MPIR_Dup_fn;;3.09;0.03;0.01;0.03;0.06;1.2998489141464;15;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;1.76;0.02;0;0.02;0.03;0.70845377445221;16;"0,15.790181164813,0,0,84.209818835187,0,0,0,0,0";
624;libmpich.so.12.1.8;MPL_shm_seg_remove;;1.52;0.02;0.01;0.02;0.03;0.7211127281189;15;"0,100,0,0,0,0,0,0,0,0";
10;lbm;special_cells._omp_fn.0;lbm_struct.h:130-148,lbm_phys.c:123-200;0.87;0.01;0;0.01;0.01;0.40826401114464;14;"100,0,0,0,0,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.84;0.01;0;0.01;0.02;0.60954648256302;15;"0,0,0,0,0,100,0,0,0,0";
718;libc-2.31.so;explicit_bzero;;0.71;0.01;0;0.01;0.01;0.30156117677689;15;"0,17.392365687186,0,0,0,0,0,0,82.607634312814,0";
8;lbm;setup_init_state;lbm_init.c:25-122,lbm_phys.c:98-145,lbm_struct.h:130-148;0.59;0.01;0;0.01;0.01;0.19730512797832;16;"100,0,0,0,0,0,0,0,0,0";
1016;libc-2.31.so;openat;;0.46;0;0;0.01;0.01;0.23621691763401;11;"0,0,0,0,0,0,100,0,0,0";
518;libc-2.31.so;_IO_default_xsputn;;0.37;0;0;0.01;0.01;0.35407117009163;8;"0,0,0,0,0,0,100,0,0,0";
266;libc-2.31.so;__strtol_l;;0.37;0;0;0.01;0.01;0.23761986196041;9;"0,0,0,0,0,0,0,100,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.37;0;0;0.01;0.01;0.45150256156921;8;"0,33.33041223011,0,0,0,0,0,0,0,66.66958776989";
13;lbm;save_frame;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,main.c:77-109,lbm_phys.c:39-59;0.31;0;0.05;0.05;0.05;0;1;"100,0,0,0,0,0,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.22;0;0;0.01;0.01;0.26378092169762;5;"0,0,0,0,0,0,0,0,100,0";
589;libc-2.31.so;__libc_free;;0.22;0;0;0;0.01;0.092744261026382;7;"0,0,0,0,0,0,0,0,100,0";
522;libc-2.31.so;_IO_enable_locks;;0.22;0;0;0.01;0.01;0.19494514167309;6;"0,0,0,0,0,0,100,0,0,0";
306;libc-2.31.so;cuserid;;0.15;0;0;0.01;0.01;0.23316031694412;4;"0,0,0,0,100,0,0,0,0,0";
-1;kernel;unknown_kernel_region;;0.15;0;0;0;0;0.10908932983875;5;"0,80.001214990366,0,0,19.998785009634,0,0,0,0,0";
349;libc-2.31.so;__isoc99_sscanf;;0.15;0;0;0;0;0.0027014664374292;5;"0,0,0,0,0,0,0,100,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.12;0;0;0;0.01;0.0035220531281084;4;"0,0,100,0,0,0,0,0,0,0";
1453;libc-2.31.so;__sprintf_chk;;0.12;0;0;0;0.01;0.0022358181886375;4;"0,0,0,0,0,0,0,100,0,0";
546;libc-2.31.so;_IO_str_pbackfail;;0.12;0;0;0;0;0.001172830699943;4;"0,0,0,0,0,0,100,0,0,0";
378;libc-2.31.so;_IO_ungetc;;0.12;0;0;0;0;0.0040280362591147;4;"0,0,0,0,0,0,100,0,0,0";
1028;libc-2.31.so;__close;;0.12;0;0;0;0;0.001354219391942;4;"0,0,0,0,0,100,0,0,0,0";
1018;libc-2.31.so;__read;;0.09;0;0;0;0.01;0.0026951727923006;3;"0,0,0,0,0,0,100,0,0,0";
826;libc-2.31.so;__clock_gettime;;0.09;0;0;0.01;0.01;0.34826451539993;2;"0,0,0,0,100,0,0,0,0,0";
205;libgomp.so.1.0.0;GOMP_parallel;;0.06;0;0.01;0.01;0.01;0;1;"0,0,100,0,0,0,0,0,0,0";
366;libc-2.31.so;_IO_getline_info;;0.06;0;0;0;0;0.0016750211361796;2;"0,0,0,0,0,0,100,0,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.06;0;0;0;0;0.0033007937017828;2;"0,0,0,0,100,0,0,0,0,0";
12;libmpich.so.12.1.8;close@plt;;0.06;0;0;0;0;2.9502794518521e-07;2;"0,100,0,0,0,0,0,0,0,0";
265;libc-2.31.so;strtoul;;0.06;0;0;0;0;0.0016584363766015;2;"0,0,0,0,0,0,0,100,0,0";
515;libc-2.31.so;_IO_setb;;0.06;0;0;0;0;0.001658647088334;2;"0,0,0,0,0,0,100,0,0,0";
49;libc-2.31.so;.plt.sec@start;;0.06;0;0;0;0;0.0016583520919085;2;"0,0,0,0,100,0,0,0,0,0";
397;libmpich.so.12.1.8;MPI_Send;;0.06;0;0;0;0;5.2725692967215e-07;2;"0,100,0,0,0,0,0,0,0,0";
456;libc-2.31.so;vscanf;;0.03;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,100,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.03;0;0.01;0.01;0.01;0;1;"0,0,100,0,0,0,0,0,0,0";
1;lbm;main;lbm_struct.h:139-139,stdio2.h:100-265,main.c:27-270,lbm_comm.c:14-264,lbm_phys.c:187-229,lbm_config.c:16-119,lbm_struct.c:14-45;0.03;0;0.01;0.01;0.01;0;1;"100,0,0,0,0,0,0,0,0,0";
0;ld-2.31.so;Unknown function;;0.03;0;0;0;0;0;1;"0,0,0,0,100,0,0,0,0,0";
209;libgomp.so.1.0.0;omp_get_num_threads;;0.03;0;0;0;0;0;1;"0,0,100,0,0,0,0,0,0,0";
569;libc-2.31.so;pthread_mutex_unlock;;0.03;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";
0;[vdso];Unknown function;;0.03;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,0,100";
557;libc-2.31.so;pthread_cond_broadcast;;0.03;0;0;0;0;0;1;"0,0,0,0,0,100,0,0,0,0";
525;libc-2.31.so;_IO_sputbackc;;0.03;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
357;libc-2.31.so;_IO_fgets;;0.03;0;0;0;0;0;1;"0,0,0,0,0,0,100,0,0,0";
590;libc-2.31.so;__libc_realloc;;0.03;0;0;0;0;0;1;"0,0,0,0,0,0,0,0,100,0";
