Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.4979;1.4705;1.7341;1.5342;
2;1.5863;2.6805;6.3862;2.0807;
3;1.597;2.7087;7.0831;2.1268;
4;1.6018;2.7176;7.208;2.136;
5;1.6018;2.7186;7.3207;2.1386;
6;1.6018;2.7186;7.37;2.1386;
7;1.6018;2.7186;7.3798;2.1386;
