function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
54;mca_btl_vader.so;mca_btl_vader_poll_handle_frag;;71.17;5.82;5.5;5.82;6.11;3.6820812225342;4;"0,100,0,0,0,0,0,0,0,0";
1318;libc-2.31.so;process_vm_readv;;6.64;0.54;0.36;0.54;0.74;2.3291878700256;4;"0,0,0,0,100,0,0,0,0,0";
333;libopen-pal.so.40.20.3;opal_progress;;4.57;0.37;0.3;0.37;0.43;0.67316144704819;4;"0,100,0,0,0,0,0,0,0,0";
1;mpiBench;main;unistd.h:354-354,stdio2.h:36-107,mpiBench.c:455-1132,string_fortified.h:71-90;2.9;0.24;0.18;0.24;0.26;0.48822999000549;4;"100,0,0,0,0,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;2.44;0.2;0.18;0.2;0.23;0.27276116609573;4;"0,0,0,0,0,0,0,0,0,100";
105;mca_pml_ob1.so;mca_pml_ob1_recv_req_start;;1.14;0.09;0.06;0.09;0.12;0.36921095848083;4;"0,100,0,0,0,0,0,0,0,0";
1086;libopen-pal.so.40.20.3;opal_shmem_unlink;;1.07;0.09;0.07;0.09;0.09;0.12082470208406;4;"0,100,0,0,0,0,0,0,0,0";
89;mca_pml_ob1.so;mca_pml_ob1_recv_frag_callback_match;;1.03;0.08;0.07;0.08;0.1;0.13856284320354;4;"0,100,0,0,0,0,0,0,0,0";
81;mca_pml_ob1.so;mca_pml_ob1_send;;0.69;0.06;0.05;0.06;0.08;0.18455500900745;4;"0,100,0,0,0,0,0,0,0,0";
331;libopen-pal.so.40.20.3;opal_mem_hooks_unregister_release;;0.55;0.04;0.04;0.04;0.06;0.1109936311841;4;"0,100,0,0,0,0,0,0,0,0";
1166;libmpi.so.40.20.3;ompi_op_base_find_available;;0.51;0.04;0.01;0.04;0.09;0.44497129321098;4;"0,100,0,0,0,0,0,0,0,0";
86;mca_pml_ob1.so;mca_pml_ob1_rdma_pipeline_btls;;0.48;0.04;0.03;0.04;0.05;0.12347230315208;4;"0,100,0,0,0,0,0,0,0,0";
432;libmpi.so.40.20.3;ompi_request_default_wait;;0.45;0.04;0.02;0.04;0.05;0.13892351090908;4;"0,100,0,0,0,0,0,0,0,0";
95;mca_pml_ob1.so;mca_pml_ob1_recv_frag_callback_fin;;0.38;0.03;0.02;0.03;0.04;0.090839751064777;4;"0,100,0,0,0,0,0,0,0,0";
78;mca_pml_ob1.so;mca_pml_ob1_mrecv;;0.38;0.03;0.02;0.03;0.04;0.11728370189667;4;"0,100,0,0,0,0,0,0,0,0";
75;mca_pml_ob1.so;mca_pml_ob1_irecv;;0.38;0.03;0.01;0.03;0.06;0.27281954884529;4;"0,100,0,0,0,0,0,0,0,0";
57;mca_btl_vader.so;mca_btl_vader_sendi;;0.34;0.03;0.02;0.03;0.04;0.14237385988235;4;"0,100,0,0,0,0,0,0,0,0";
116;mca_pml_ob1.so;mca_pml_ob1_start;;0.32;0.03;0.02;0.03;0.04;0.13907572627068;4;"0,100,0,0,0,0,0,0,0,0";
52;mca_pml_ob1.so;.plt.sec@start;;0.24;0.02;0.01;0.02;0.04;0.16040995717049;4;"0,100,0,0,0,0,0,0,0,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.22;0.02;0.01;0.02;0.04;0.16166213154793;3;"0,0,0,0,0,100,0,0,0,0";
56;mca_btl_vader.so;mca_btl_vader_send;;0.22;0.02;0.01;0.02;0.04;0.19292607903481;4;"0,100,0,0,0,0,0,0,0,0";
254;libmpi.so.40.20.3;.plt.sec@start;;0.19;0.02;0.01;0.02;0.03;0.090809963643551;4;"0,100,0,0,0,0,0,0,0,0";
1064;libmpi.so.40.20.3;ompi_coll_base_barrier_intra_recursivedoubling;;0.16;0.01;0.01;0.01;0.02;0.037140909582376;4;"0,100,0,0,0,0,0,0,0,0";
562;libopen-pal.so.40.20.3;opal_convertor_prepare_for_recv;;0.14;0.01;0.01;0.01;0.02;0.032037578523159;4;"0,100,0,0,0,0,0,0,0,0";
561;libmpi.so.40.20.3;MPI_Barrier;;0.14;0.01;0.01;0.02;0.03;0.12836971879005;3;"0,100,0,0,0,0,0,0,0,0";
0;ld-2.31.so;Unknown function;;0.14;0.01;0.01;0.01;0.02;0.096231438219547;4;"0,0,0,0,100,0,0,0,0,0";
1047;libmpi.so.40.20.3;ompi_coll_base_alltoall_intra_basic_linear;;0.11;0.01;0.01;0.01;0.02;0.098305210471153;3;"0,100,0,0,0,0,0,0,0,0";
568;libopen-pal.so.40.20.3;opal_datatype_add;;0.11;0.01;0.01;0.01;0.02;0.098133943974972;3;"0,100,0,0,0,0,0,0,0,0";
110;mca_pml_ob1.so;mca_pml_ob1_send_request_start_copy;;0.11;0.01;0.02;0.02;0.02;0.045648336410522;2;"0,100,0,0,0,0,0,0,0,0";
99;mca_pml_ob1.so;mca_pml_ob1_recv_request_progress_match;;0.11;0.01;0.01;0.01;0.02;0.061473842710257;4;"0,100,0,0,0,0,0,0,0,0";
559;libopen-pal.so.40.20.3;opal_convertor_unpack;;0.1;0.01;0.01;0.01;0.01;4.7601446567569e-05;3;"0,100,0,0,0,0,0,0,0,0";
76;mca_pml_ob1.so;mca_pml_ob1_recv;;0.1;0.01;0.01;0.01;0.01;4.7601446567569e-05;3;"0,100,0,0,0,0,0,0,0,0";
828;libc-2.31.so;clock_nanosleep;;0.08;0.01;0.01;0.01;0.02;0.074102386832237;3;"0,0,0,0,100,0,0,0,0,0";
594;libc-2.31.so;__libc_calloc;;0.08;0.01;0.01;0.01;0.02;0.074102386832237;3;"0,0,0,0,0,0,0,0,100,0";
52;mca_btl_vader.so;mca_btl_vader_alloc;;0.08;0.01;0.01;0.01;0.01;0.032113064080477;4;"0,100,0,0,0,0,0,0,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.08;0.01;0.01;0.01;0.02;0.074102386832237;3;"0,0,0,0,100,0,0,0,0,0";
