name;time_p;time_s;cpi_ratio;
/users/user2222/NPB3.4.1-MZ/NPB3.4-MZ-MPI/teste-fin-2/binaries/lu-mz.A.x;74.03;20.59;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;23.73;6.6;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;1.37;0.38;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.49;0.14;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.18;0.05;;
/usr/lib/x86_64-linux-gnu/libmpichfort.so.12.1.8;0.15;0.04;;
kernel;0.05;0.02;;
