function_id;module;function_name;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;cats;
34;bt-mz.A.x;binvcrhs;solve_subs.f90:206-481;23.04;5.12;4.97;5.12;5.27;0.95792031288147;2;"100,0,0,0,0,0,0,0,0,0";
23;bt-mz.A.x;y_solve_._omp_fn.0;y_solve.f90:44-397;15.44;3.43;3.35;3.43;3.5;0.47053214907646;2;"100,0,0,0,0,0,0,0,0,0";
21;bt-mz.A.x;x_solve_._omp_fn.0;x_solve.f90:47-398;14.18;3.15;3.11;3.15;3.18;0.21613173186779;2;"100,0,0,0,0,0,0,0,0,0";
36;bt-mz.A.x;z_solve_._omp_fn.0;z_solve.f90:44-420;13.98;3.11;3.09;3.1;3.12;0.070857279002666;2;"100,0,0,0,0,0,0,0,0,0";
33;bt-mz.A.x;matmul_sub;solve_subs.f90:56-199;13.45;2.99;2.93;2.99;3.04;0.3489738702774;2;"100,0,0,0,0,0,0,0,0,0";
17;bt-mz.A.x;compute_rhs_._omp_fn.0;rhs.f90:30-404;11.56;2.57;2.53;2.57;2.61;0.25964346528053;2;"100,0,0,0,0,0,0,0,0,0";
32;bt-mz.A.x;matvec_sub;solve_subs.f90:27-51;3.68;0.82;0.81;0.82;0.83;0.064250342547894;2;"100,0,0,0,0,0,0,0,0,0";
11;bt-mz.A.x;lhsinit;initialize.f90:214-248;1.16;0.26;0.24;0.26;0.28;0.1412046700716;2;"100,0,0,0,0,0,0,0,0,0";
35;bt-mz.A.x;binvrhs;solve_subs.f90:508-639;0.85;0.19;0.15;0.19;0.22;0.22367817163467;2;"100,0,0,0,0,0,0,0,0,0";
65;mca_btl_vader.so;mca_btl_vader_component_progress;;0.73;0.16;0.33;0.33;0.33;0;1;"0,100,0,0,0,0,0,0,0,0";
907;libopen-pal.so.40.10.1;opal_progress;;0.34;0.08;0.15;0.15;0.15;0;1;"0,100,0,0,0,0,0,0,0,0";
38;bt-mz.A.x;add_._omp_fn.0;add.f90:24-29;0.26;0.06;0.06;0.06;0.06;0.015118833631277;2;"100,0,0,0,0,0,0,0,0,0";
70;mca_coll_libnbc.so;ompi_coll_libnbc_progress;;0.2;0.04;0.09;0.09;0.09;0;1;"0,100,0,0,0,0,0,0,0,0";
12;bt-mz.A.x;exact_solution;exact_solution.f90:24-28;0.16;0.04;0.03;0.04;0.05;0.064254090189934;2;"100,0,0,0,0,0,0,0,0,0";
2535;libopen-pal.so.40.10.1;opal_timer_linux_get_cycles_sys_timer;;0.09;0.02;0.04;0.04;0.04;0;1;"0,100,0,0,0,0,0,0,0,0";
256;libgomp.so.1.0.0;omp_get_num_procs;;0.09;0.02;0.02;0.02;0.03;0.032853730022907;2;"0,0,100,0,0,0,0,0,0,0";
28;bt-mz.A.x;copy_x_face_._omp_fn.1;exch_qbc.f90:257-261;0.08;0.02;0.02;0.02;0.02;0.016572203487158;2;"100,0,0,0,0,0,0,0,0,0";
27;bt-mz.A.x;copy_x_face_._omp_fn.0;exch_qbc.f90:246-250;0.08;0.02;0.01;0.02;0.03;0.048360124230385;2;"100,0,0,0,0,0,0,0,0,0";
13;bt-mz.A.x;exact_rhs_._omp_fn.0;exact_rhs.f90:23-347;0.08;0.02;0.02;0.02;0.02;0.016572203487158;2;"100,0,0,0,0,0,0,0,0,0";
9;bt-mz.A.x;initialize_._omp_fn.0;initialize.f90:24-200;0.05;0.01;0.02;0.02;0.02;0;1;"100,0,0,0,0,0,0,0,0,0";
1318;libc-2.31.so;process_vm_readv;;0.03;0.01;0.02;0.02;0.02;0;1;"0,0,0,0,100,0,0,0,0,0";
920;libmpi.so.40.10.1;ompi_request_default_wait_all;;0.03;0.01;0.02;0.02;0.02;0;1;"0,100,0,0,0,0,0,0,0,0";
26;bt-mz.A.x;copy_y_face_._omp_fn.1;exch_qbc.f90:218-222;0.03;0.01;0.01;0.01;0.01;0.016087746247649;2;"100,0,0,0,0,0,0,0,0,0";
25;bt-mz.A.x;copy_y_face_._omp_fn.0;exch_qbc.f90:207-211;0.03;0.01;0.01;0.01;0.01;0.016087746247649;2;"100,0,0,0,0,0,0,0,0,0";
11;ld-2.31.so;_dl_rtld_di_serinfo;;0.03;0.01;0.01;0.01;0.01;0.016087746247649;2;"0,0,0,0,100,0,0,0,0,0";
1013;libc-2.31.so;__open;;0.02;0.01;0.01;0.01;0.01;9.6891650173347e-05;2;"0,0,0,0,0,100,0,0,0,0";
828;libc-2.31.so;clock_nanosleep;;0.02;0.01;0.01;0.01;0.01;9.6891650173347e-05;2;"0,0,0,0,100,0,0,0,0,0";
191;libpthread-2.31.so;__pthread_cond_wait;;0.02;0.01;0.01;0.01;0.01;9.6891650173347e-05;2;"0,0,0,0,0,100,0,0,0,0";
154;mca_pml_ob1.so;mca_pml_ob1_isend;;0.02;0.01;0.01;0.01;0.01;9.6891650173347e-05;2;"0,100,0,0,0,0,0,0,0,0";
19;ld-2.31.so;_dl_find_dso_for_object;;0.02;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
0;bt-mz.A.x;Unknown function;;0.02;0.01;0.01;0.01;0.01;0;1;"100,0,0,0,0,0,0,0,0,0";
0;ld-2.31.so;Unknown function;;0.02;0.01;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
1905;libc-2.31.so;__nss_database_lookup;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,0,0,0,100";
1018;libc-2.31.so;__read;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,100,0,0,0";
995;libc-2.31.so;__fxstat;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,100,0,0,0";
792;libopen-pal.so.40.10.1;opal_hash_table_set_value_ptr;;0.01;0;0.01;0.01;0.01;0;1;"0,100,0,0,0,0,0,0,0,0";
783;libopen-pal.so.40.10.1;opal_hash_table_remove_all;;0.01;0;0.01;0.01;0.01;0;1;"0,100,0,0,0,0,0,0,0,0";
588;libc-2.31.so;__libc_malloc;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,0,0,100,0";
587;libc-2.31.so;pthread_attr_setschedparam;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,100,0,0,0,0";
515;libc-2.31.so;_IO_setb;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,0,0,100,0,0,0";
493;libmpi.so.40.10.1;opal_progress@plt;;0.01;0;0.01;0.01;0.01;0;1;"0,100,0,0,0,0,0,0,0,0";
351;libc-2.31.so;psiginfo;;0.01;0;0.01;0.01;0.01;0;1;"0,0,0,0,100,0,0,0,0,0";
240;libgomp.so.1.0.0;omp_in_final;;0.01;0;0.01;0.01;0.01;0;1;"0,0,100,0,0,0,0,0,0,0";
205;libgomp.so.1.0.0;GOMP_parallel;;0.01;0;0.01;0.01;0.01;0;1;"0,0,100,0,0,0,0,0,0,0";
187;mca_pml_ob1.so;mca_pml_ob1_recv_request_get_frag;;0.01;0;0.01;0.01;0.01;0;1;"0,100,0,0,0,0,0,0,0,0";
40;bt-mz.A.x;error_norm_._omp_fn.0;error.f90:29-51;0.01;0;0.01;0.01;0.01;0;1;"100,0,0,0,0,0,0,0,0,0";
