loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
99;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:144-307;Innermost;10.19;2.26;;;;;;
94;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:145-308;Innermost;9.75;2.17;;;;;;
115;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:145-308;Innermost;7.26;1.61;;;;;;
116;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:54-136;Innermost;4.17;0.93;;;;;;
101;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:54-136;Innermost;3.46;0.77;;;;;;
96;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:56-138;Innermost;2.82;0.63;;;;;;
69;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:80-129;Innermost;2.2;0.49;;;;;;
50;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:295-340;Innermost;2.06;0.46;;;;;;
58;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:185-229;Innermost;2.01;0.45;;;;;;
98;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:393-397;Innermost;1.58;0.35;;;;;;
73;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:37-47;Innermost;1.3;0.29;;;;;;
111;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:51-420;Outermost;1.19;0.26;;;;;;
93;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:394-398;Innermost;1.08;0.24;;;;;;
112;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:414-420;Innermost;0.96;0.21;;;;;;
72;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:64-64;Innermost;0.78;0.17;;;;;;
56;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:383-388;Innermost;0.71;0.16;;;;;;
64;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:272-277;Innermost;0.69;0.15;;;;;;
68;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:149-154;Innermost;0.66;0.15;;;;;;
92;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:53-398;Outermost;0.55;0.12;;;;;;
97;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:51-397;Outermost;0.39;0.09;;;;;;
48;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:402-404;Innermost;0.39;0.09;;;;;;
71;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:62-365;Outermost;0.34;0.08;;;;;;
114;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:313-313;Innermost;0.27;0.06;;;;;;
119;bt-mz.A.x;add_._omp_fn.0;38;add.f90:29-29;Innermost;0.18;0.04;;;;;;
110;bt-mz.A.x;z_solve_._omp_fn.0;36;z_solve.f90:350-374;Innermost;0.18;0.04;;;;;;
100;bt-mz.A.x;y_solve_._omp_fn.0;23;y_solve.f90:336-359;Innermost;0.16;0.04;;;;;;
95;bt-mz.A.x;x_solve_._omp_fn.0;21;x_solve.f90:341-363;Innermost;0.14;0.03;;;;;;
53;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:356-360;Innermost;0.11;0.03;;;;;;
74;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:37-402;Outermost;0.09;0.02;;;;;;
67;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:62-169;Outermost;0.09;0.02;;;;;;
60;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:182-277;InBetween;0.09;0.02;;;;;;
118;bt-mz.A.x;add_._omp_fn.0;38;add.f90:24-29;Outermost;0.09;0.02;;;;;;
104;bt-mz.A.x;copy_x_face_._omp_fn.0;27;exch_qbc.f90:246-250;Single;0.09;0.02;;;;;;
52;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:236-404;InBetween;0.07;0.02;;;;;;
105;bt-mz.A.x;copy_x_face_._omp_fn.1;28;exch_qbc.f90:257-261;Single;0.07;0.02;;;;;;
61;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:245-249;Innermost;0.05;0.01;;;;;;
103;bt-mz.A.x;copy_y_face_._omp_fn.1;26;exch_qbc.f90:218-222;Single;0.05;0.01;;;;;;
102;bt-mz.A.x;copy_y_face_._omp_fn.0;25;exch_qbc.f90:207-211;Single;0.05;0.01;;;;;;
47;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:32-32;Innermost;0.02;0.01;;;;;;
45;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:48-66;Innermost;0.02;0.01;;;;;;
66;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:182-244;Innermost;0.02;0.01;;;;;;
38;bt-mz.A.x;exact_rhs_._omp_fn.0;13;exact_rhs.f90:170-201;Innermost;0.02;0.01;;;;;;
55;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:374-378;Innermost;0.02;0.01;;;;;;
51;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:347-351;Innermost;0.02;0.01;;;;;;
49;bt-mz.A.x;compute_rhs_._omp_fn.0;17;rhs.f90:162-404;Outermost;0.02;0.01;;;;;;
