block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
1566;bt-mz.A.x;solve_subs.f90:206-481;22.36;4.97;;;;;;
1564;bt-mz.A.x;solve_subs.f90:56-199;13.7;3.04;;;;;;
1302;bt-mz.A.x;y_solve.f90:144-307;7.39;1.64;;;;;;
1244;bt-mz.A.x;x_solve.f90:145-308;7.35;1.63;;;;;;
1586;bt-mz.A.x;z_solve.f90:145-308;6.61;1.47;;;;;;
1581;bt-mz.A.x;z_solve.f90:54-136;3.8;0.84;;;;;;
1296;bt-mz.A.x;y_solve.f90:54-136;3.8;0.84;;;;;;
1562;bt-mz.A.x;solve_subs.f90:27-51;3.73;0.83;;;;;;
1240;bt-mz.A.x;x_solve.f90:56-138;3.27;0.73;;;;;;
737;bt-mz.A.x;rhs.f90:185-229;2.03;0.45;;;;;;
717;bt-mz.A.x;rhs.f90:80-129;1.96;0.43;;;;;;
768;bt-mz.A.x;rhs.f90:295-340;1.91;0.42;;;;;;
1304;bt-mz.A.x;y_solve.f90:247-247;1.57;0.35;;;;;;
1246;bt-mz.A.x;x_solve.f90:248-248;1.57;0.35;;;;;;
1326;bt-mz.A.x;y_solve.f90:393-397;1.47;0.33;;;;;;
749;bt-mz.A.x;rhs.f90:272-277;1.2;0.27;;;;;;
1588;bt-mz.A.x;z_solve.f90:248-248;1.15;0.26;;;;;;
1267;bt-mz.A.x;x_solve.f90:394-398;1.13;0.25;;;;;;
458;bt-mz.A.x;initialize.f90:214-248;1.06;0.24;;;;;;
677;bt-mz.A.x;rhs.f90:37-47;1.01;0.23;;;;;;
848;bt-mz.A.x;rhs.f90:64-64;0.85;0.19;;;;;;
1636;bt-mz.A.x;z_solve.f90:418-420;0.81;0.18;;;;;;
780;bt-mz.A.x;rhs.f90:383-388;0.71;0.16;;;;;;
1567;bt-mz.A.x;solve_subs.f90:508-639;0.69;0.15;;;;;;
720;bt-mz.A.x;rhs.f90:149-154;0.51;0.11;;;;;;
1585;bt-mz.A.x;z_solve.f90:147-248;0.48;0.11;;;;;;
1301;bt-mz.A.x;y_solve.f90:146-247;0.35;0.08;;;;;;
1243;bt-mz.A.x;x_solve.f90:147-248;0.32;0.07;;;;;;
1637;bt-mz.A.x;z_solve.f90:414-420;0.3;0.07;;;;;;
796;bt-mz.A.x;rhs.f90:402-404;0.28;0.06;;;;;;
1681;bt-mz.A.x;add.f90:29-29;0.23;0.05;;;;;;
1593;bt-mz.A.x;z_solve.f90:313-313;0.21;0.05;;;;;;
460;bt-mz.A.x;exact_solution.f90:24-28;0.12;0.03;;;;;;
1312;bt-mz.A.x;y_solve.f90:368-368;0.12;0.03;;;;;;
836;bt-mz.A.x;rhs.f90:356-360;0.12;0.03;;;;;;
1305;bt-mz.A.x;y_solve.f90:330-330;0.09;0.02;;;;;;
1255;bt-mz.A.x;x_solve.f90:347-347;0.09;0.02;;;;;;
1633;bt-mz.A.x;z_solve.f90:420-420;0.09;0.02;;;;;;
849;bt-mz.A.x;rhs.f90:64-64;0.09;0.02;;;;;;
1295;bt-mz.A.x;y_solve.f90:56-130;0.09;0.02;;;;;;
1239;bt-mz.A.x;x_solve.f90:58-138;0.09;0.02;;;;;;
841;bt-mz.A.x;rhs.f90:254-258;0.09;0.02;;;;;;
736;bt-mz.A.x;rhs.f90:186-229;0.07;0.02;;;;;;
1632;bt-mz.A.x;z_solve.f90:414-420;0.07;0.02;;;;;;
1604;bt-mz.A.x;z_solve.f90:358-374;0.07;0.02;;;;;;
1254;bt-mz.A.x;x_solve.f90:371-378;0.07;0.02;;;;;;
767;bt-mz.A.x;rhs.f90:296-340;0.07;0.02;;;;;;
715;bt-mz.A.x;rhs.f90:80-149;0.07;0.02;;;;;;
1420;bt-mz.A.x;exch_qbc.f90:261-261;0.07;0.02;;;;;;
810;bt-mz.A.x;rhs.f90:263-267;0.07;0.02;;;;;;
866;bt-mz.A.x;rhs.f90:365-369;0.07;0.02;;;;;;
812;bt-mz.A.x;rhs.f90:236-240;0.07;0.02;;;;;;
838;bt-mz.A.x;rhs.f90:245-249;0.07;0.02;;;;;;
1611;bt-mz.A.x;z_solve.f90:374-374;0.05;0.01;;;;;;
1325;bt-mz.A.x;y_solve.f90:393-397;0.05;0.01;;;;;;
1619;bt-mz.A.x;z_solve.f90:374-374;0.05;0.01;;;;;;
1315;bt-mz.A.x;y_solve.f90:359-359;0.05;0.01;;;;;;
1316;bt-mz.A.x;y_solve.f90:344-359;0.05;0.01;;;;;;
1258;bt-mz.A.x;x_solve.f90:347-347;0.05;0.01;;;;;;
807;bt-mz.A.x;rhs.f90:374-378;0.05;0.01;;;;;;
304;bt-mz.A.x;initialize.f90:37-37;0.05;0.01;;;;;;
