loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
163;lu-mz.A.x;buts;44;buts.f90:55-227;Innermost;23.99;1.78;1.62;1.77;1.94;1.5104606151581;16;
156;lu-mz.A.x;blts;42;blts.f90:57-227;Innermost;19.28;1.43;1.22;1.42;1.49;0.94937843084335;16;
160;lu-mz.A.x;jacu;43;jacu.f90:43-348;Innermost;13.19;0.98;0.77;0.97;1.16;1.287021279335;16;
152;lu-mz.A.x;jacld;41;jacld.f90:39-349;Innermost;9.53;0.71;0.64;0.7;0.83;0.7090659737587;16;
154;lu-mz.A.x;blts;42;blts.f90:40-48;Innermost;2.8;0.21;0.14;0.21;0.26;0.48117405176163;16;
158;lu-mz.A.x;jacu;43;jacu.f90:38-348;Innermost;2.63;0.19;0.15;0.19;0.23;0.34213289618492;16;
161;lu-mz.A.x;buts;44;buts.f90:40-47;Innermost;2.31;0.17;0.1;0.17;0.24;0.50046914815903;16;
115;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:186-454;InBetween;1.74;0.13;0.06;0.13;0.21;0.49566331505775;16;
134;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:220-223;Innermost;1.67;0.12;0.09;0.12;0.16;0.30623349547386;16;
132;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:199-205;Innermost;1.54;0.11;0.08;0.11;0.15;0.26635137200356;16;
145;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:45-54;Innermost;1.27;0.09;0.06;0.09;0.16;0.32002395391464;16;
130;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:252-281;Innermost;1.1;0.08;0.05;0.08;0.1;0.20786090195179;16;
118;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:392-416;Innermost;1.01;0.07;0.04;0.07;0.14;0.32450887560844;16;
140;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:117-141;Innermost;1.01;0.07;0.04;0.07;0.11;0.24891328811646;16;
143;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:159-166;Innermost;0.96;0.07;0.04;0.07;0.1;0.30922448635101;16;
129;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:300-307;Innermost;0.9;0.07;0.03;0.07;0.1;0.25608256459236;16;
120;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:338-344;Innermost;0.87;0.06;0.03;0.06;0.1;0.26275312900543;16;
141;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:91-114;Innermost;0.76;0.06;0.02;0.06;0.08;0.23919643461704;16;
138;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:84-87;Innermost;0.75;0.06;0.03;0.06;0.09;0.22925715148449;16;
117;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:434-441;Innermost;0.71;0.05;0.03;0.05;0.09;0.21948900818825;16;
127;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:198-381;InBetween;0.69;0.05;0.03;0.05;0.09;0.20833814144135;16;
133;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:208-217;Innermost;0.66;0.05;0.01;0.05;0.08;0.25235244631767;16;
142;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-81;Innermost;0.65;0.05;0.02;0.05;0.07;0.25502517819405;16;
135;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:228-249;Innermost;0.62;0.05;0.02;0.05;0.09;0.26728305220604;16;
159;lu-mz.A.x;jacu;43;jacu.f90:38-355;Outermost;0.59;0.04;0.01;0.04;0.07;0.24810154736042;16;
122;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:367-389;Innermost;0.5;0.04;0.02;0.04;0.07;0.16627739369869;16;
121;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:347-356;Innermost;0.46;0.03;0.01;0.03;0.06;0.19846333563328;16;
93;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:37-143;InBetween;0.43;0.03;0.01;0.03;0.07;0.16578274965286;16;
98;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:44-46;Innermost;0.39;0.03;0.01;0.03;0.04;0.12079034745693;16;
139;lu-mz.A.x;rhs_._omp_fn.0;37;rhs.f90:71-180;InBetween;0.34;0.03;0.01;0.02;0.04;0.12850740551949;16;
94;lu-mz.A.x;ssor_._omp_fn.0;28;ssor.f90:143-143;Innermost;0.31;0.02;0.01;0.02;0.04;0.10464880615473;16;
