name;time_p;time_s;cpi_ratio;
/users/user2222/NPB3.4.1-MZ/NPB3.4-MZ-MPI/teste-fin-2/binaries/lu-mz.A.x;82.68;34.21;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;15.87;6.57;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;0.8;0.33;;
/usr/lib/x86_64-linux-gnu/libgomp.so.1.0.0;0.38;0.16;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.13;0.05;;
/usr/lib/x86_64-linux-gnu/libmpichfort.so.12.1.8;0.08;0.04;;
kernel;0.06;0.03;;
/usr/lib/x86_64-linux-gnu/ld-2.31.so;0;0;;
