Nb Loops;If Clean;If FP Vect;If Fully Vect;IF FP Only
1;1.1745;1.1681;1.2368;1.2373;
2;1.1895;1.3286;1.4946;1.3578;
3;1.1972;1.3378;1.5121;1.3696;
4;1.2012;1.3462;1.5283;1.376;
5;1.2031;1.3536;1.5396;1.3784;
6;1.2035;1.3583;1.5461;1.379;
7;1.2038;1.3589;1.5474;1.3794;
8;1.204;1.3589;1.5481;1.3797;
9;1.204;1.3589;1.5487;1.3797;
