Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.44;98.91;0;1371;0;0;0;0.22;0.36;6.86;0;0.07;
knl06;_ALL;_ALL;0.44;98.91;0;1371;0;0;0;0.22;0.36;6.86;0;0.07;
knl06;2174203;_ALL;0.44;98.91;0;1371;0;0;0;0.22;0.36;6.86;0;0.07;
knl06;2174203;2174203;0.44;98.91;0;1371;0;0;0;0.22;0.36;6.86;0;0.07;
