loop_id;module;function_name;function_id;source_info;level;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
4;mpiBench;init_sbuffer;11;;Single;7.09;0.73;;;;;;
18;mpiBench;time_allgatherv;20;;Outermost;0.05;0.01;;;;;;
27;mpiBench;time_reduce;25;;Single;0.05;0.01;;;;;;
20;mpiBench;time_gather;21;;Outermost;0.05;0.01;;;;;;
