Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.11;81.57;10.51;29369.93;6.66;0.43;0.01;0.03;0.04;24.86;0;0.65;
knl01;_ALL;_ALL;0.11;81.57;10.51;29369.93;6.66;0.43;0.01;0.03;0.04;24.86;0;0.65;
knl01;22853;_ALL;0.11;83.17;11.16;9895.79;4.73;0.33;0.02;0.01;0.07;24.86;0;0.4;
knl01;22853;22853;0.22;76.36;17.51;4922.89;4.71;0.55;0.04;0.02;0.12;24.61;0;0.47;
knl01;22853;23625;0;89.91;4.87;4972.9;4.75;0.12;0;0;0.02;24.86;0;0.34;
knl01;22854;_ALL;0.08;86.66;6.46;9815.04;5.25;0.57;0;0.05;0.03;24.64;0;0.9;
knl01;22854;22854;0.16;83.51;8.96;4887.02;5.4;0.92;0;0.08;0.06;24.44;0;0.9;
knl01;22854;23623;0;89.79;3.98;4928.02;5.09;0.22;0;0.02;0;24.64;0;0.89;
knl01;22852;_ALL;0.13;74.75;13.98;9659.1;10.06;0.37;0;0.02;0.03;24.35;0;0.65;
knl01;22852;22852;0.17;71.44;22.38;4790.06;4.38;0.61;0;0.04;0.06;23.95;0;0.92;
knl01;22852;23624;0.1;78;5.71;4869.05;15.65;0.14;0;0;0;24.35;0;0.39;
