name;time_p;time_s;cpi_ratio;
/users/user2234/Code_Nbody3D/rapport/binaries/nbody_mpi;86.09;1.94;;
/usr/lib/x86_64-linux-gnu/libc-2.31.so;7.82;0.18;;
/usr/lib/x86_64-linux-gnu/libmpich.so.12.1.8;5.87;0.13;;
kernel;0.19;0;;
/usr/lib/x86_64-linux-gnu/libpthread-2.31.so;0.03;0;;
