block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;nb_threads;
488;lbm;lbm_struct.h:130-130,avx512fintrin.h:5852-15884,avxintrin.h:513-513,lbm_phys.c:47-219;18.27;0.19;;;;;;
378;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;4.81;0.05;;;;;;
371;lbm;lbm_phys.c:236-241;1.92;0.02;;;;;;
368;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;1.92;0.02;;;;;;
339;lbm;lbm_phys.c:239-241;1.44;0.01;;;;;;
375;lbm;lbm_phys.c:236-241;1.44;0.01;;;;;;
367;lbm;lbm_phys.c:236-241;0.96;0.01;;;;;;
369;lbm;lbm_phys.c:236-241;0.96;0.01;;;;;;
377;lbm;lbm_phys.c:236-241;0.96;0.01;;;;;;
379;lbm;lbm_phys.c:236-241;0.96;0.01;;;;;;
382;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.96;0.01;;;;;;
380;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.96;0.01;;;;;;
376;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.96;0.01;;;;;;
370;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.96;0.01;;;;;;
333;lbm;lbm_phys.c:234-236;0.48;0.01;;;;;;
102;lbm;lbm_comm.c:253-253;0.48;0.01;;;;;;
396;lbm;lbm_struct.h:148-148,lbm_phys.c:192-192;0.48;0.01;;;;;;
373;lbm;lbm_phys.c:236-241;0.48;0.01;;;;;;
409;lbm;lbm_struct.h:148-148,lbm_phys.c:191-192;0.48;0.01;;;;;;
381;lbm;lbm_phys.c:236-236;0.48;0.01;;;;;;
374;lbm;lbm_struct.h:130-130,lbm_phys.c:242-242;0.48;0.01;;;;;;
286;lbm;lbm_init.c:51-58,lbm_phys.c:98-145,lbm_struct.h:130-148;0.48;0.01;;;;;;
