Node;Process;Thread;System (%);Binary (%);MPI (%);Nb Cycle Events;OMP (%);Others (%);String (%);Memory (%);IO (%);Time (s);Math (%);Pthread (%);
_ALL;_ALL;_ALL;0.07;91.41;0.25;25686.26;8.18;0.02;0.02;0.02;0.02;16.14;0;0.02;
knl01;_ALL;_ALL;0.07;91.41;0.25;25686.26;8.18;0.02;0.02;0.02;0.02;16.14;0;0.02;
knl01;19372;_ALL;0.05;91.3;0.27;12845.04;8.27;0.03;0.02;0.03;0.02;16.14;0;0.01;
knl01;19372;19372;0.12;87.95;1.08;3228.01;10.44;0.12;0.06;0.12;0.06;16.14;0;0.03;
knl01;19372;19887;0;91.46;0;3198.01;8.54;0;0;0;0;15.99;0;0;
knl01;19372;19888;0.06;92.14;0;3207.01;7.8;0;0;0;0;16.04;0;0;
knl01;19372;19890;0.03;93.68;0;3212.01;6.29;0;0;0;0;16.06;0;0;
knl01;19373;_ALL;0.09;91.52;0.22;12841.22;8.1;0.01;0.02;0;0.02;16.1;0;0.02;
knl01;19373;19373;0.25;87.63;0.87;3219.06;10.97;0.03;0.06;0;0.09;16.1;0;0.09;
knl01;19373;19886;0.06;92.51;0;3204.07;7.43;0;0;0;0;16.02;0;0;
knl01;19373;19889;0.03;92.68;0;3209.04;7.29;0;0;0;0;16.05;0;0;
knl01;19373;19891;0.03;93.27;0;3209.04;6.7;0;0;0;0;16.05;0;0;
